timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1403636633463555584, -1.716969768246310979e+00, 1.982160629572792043e+00, -5.822735267800167175e-02, -4.674786557122222186e-02, -8.241636403112593268e-01, -2.589463837284132833e-02, 5.638247943793960326e-01, -5.217660781369648504e-01, 2.094450504980797656e-01, -1.766486404232844587e-01, -3.024503354698255576e-03, 2.123659154510416577e-02, 7.901217416632494439e-02, -6.776777626462748838e-02, 1.096902288049960844e-01, 4.083136387809861712e-02, 
1403636633513555456, -1.741436468947640703e+00, 1.992086305613035124e+00, -6.641063259903559612e-02, -4.771777048290534728e-02, -8.250000657425401451e-01, -2.495925385468735630e-02, 5.625610558436856534e-01, -5.375317347117058997e-01, 2.219017834013418400e-01, -1.956884367881847331e-01, -3.036900289278302197e-03, 2.124686644040330724e-02, 7.899049136659760939e-02, -6.637476044068825465e-02, 1.086782806669527868e-01, 3.671470008426934439e-02, 
1403636633563555584, -1.766607742000470438e+00, 2.001648936888289931e+00, -7.546473241667428500e-02, -4.912523802957702995e-02, -8.259493355971258000e-01, -2.432208187440672298e-02, 5.610729385280479597e-01, -5.492450396791864753e-01, 2.220271649677346137e-01, -1.994300725312792288e-01, -3.048864703128481742e-03, 2.125673974860974036e-02, 7.899395412947853023e-02, -6.790430418527378109e-02, 1.087685532830074131e-01, 3.794795362412312772e-02, 
1403636633613555456, -1.796765647467833960e+00, 2.016029621980437891e+00, -8.459652227764044574e-02, -5.017479076683897810e-02, -8.270659515038109033e-01, -2.435877308372390304e-02, 5.593308970622448140e-01, -5.674480978602107761e-01, 2.379412438218332648e-01, -1.719748638274617714e-01, -3.050929154258864764e-03, 2.125487542661133600e-02, 7.900167897017273955e-02, -6.701439790271161712e-02, 1.108790626489374598e-01, 4.037027346421413060e-02, 
1403636633663555584, -1.825475191207356351e+00, 2.028001647234235261e+00, -9.312047863962903682e-02, -5.141564367315135803e-02, -8.277417836106059079e-01, -2.542202724372293055e-02, 5.581699488342487525e-01, -5.901947918873327037e-01, 2.437052819285899508e-01, -1.234852156316481320e-01, -3.047075864680665828e-03, 2.123293681905622649e-02, 7.898921184281865182e-02, -6.715380030519067789e-02, 1.135746465604558081e-01, 4.307718211167844286e-02, 
1403636633713555456, -1.856254569336844851e+00, 2.040455218802987414e+00, -9.896510815164948072e-02, -5.288567506894541886e-02, -8.274961526407348389e-01, -2.615432478832438457e-02, 5.583629411343044024e-01, -5.922148026484463923e-01, 2.423999806705192939e-01, -9.848716171518288875e-02, -3.041077425669829783e-03, 2.123201108154973427e-02, 7.898033149246290463e-02, -6.449178415155869259e-02, 1.182414052645372610e-01, 4.418027706650163450e-02, 
1403636633763555584, -1.886208936292436578e+00, 2.052846622816244082e+00, -1.036714782083079933e-01, -5.454198981426447435e-02, -8.269626036480937081e-01, -2.641633545066496974e-02, 5.589813956975890896e-01, -6.199217861575997413e-01, 2.499517213376065139e-01, -6.624550821676042367e-02, -3.030997930465015918e-03, 2.122030411943664346e-02, 7.896422890558327246e-02, -6.350250376333720082e-02, 1.187711103041138305e-01, 4.169337784254063817e-02, 
1403636633813555456, -1.913109783732243274e+00, 2.061481575082890760e+00, -1.066724734478966680e-01, -5.622648324513416368e-02, -8.267704883718244302e-01, -2.678959876734792259e-02, 5.590809060745898229e-01, -6.263966031759067299e-01, 2.525450933997602232e-01, -3.288806912165666979e-02, -3.043369426579042684e-03, 2.121962079520571184e-02, 7.894651378679556908e-02, -5.886881099948674395e-02, 1.183043211475762468e-01, 4.123551499976905316e-02, 
1403636633863555584, -1.944858637967299630e+00, 2.075186632949817422e+00, -1.079899489106065785e-01, -5.836711365286019471e-02, -8.259204161372148967e-01, -2.635506378240675199e-02, 5.601376231468382372e-01, -6.401158213021104215e-01, 2.576707477956401982e-01, 2.914240595884668231e-03, -3.050952106155914358e-03, 2.119084394038353580e-02, 7.894751391551298181e-02, -5.795215833933687472e-02, 1.206226484220474238e-01, 4.588610181099540136e-02, 
1403636633913555456, -1.978436768969334514e+00, 2.088702789733101639e+00, -1.065703846765638924e-01, -6.177663001536091991e-02, -8.251068686511954242e-01, -2.424730217078569644e-02, 5.610653897951672908e-01, -6.496863622435464780e-01, 2.569818476329792101e-01, 1.617271920887762560e-02, -3.033276315132892986e-03, 2.120638294228802123e-02, 7.897068369550036548e-02, -6.189996565158736169e-02, 1.237331319140596159e-01, 4.297765345183871682e-02, 
1403636633963555584, -2.013585827185626176e+00, 2.104206449238789300e+00, -1.052305062499167831e-01, -6.537274159304357068e-02, -8.238177474814791790e-01, -2.173288181840844421e-02, 5.626530062472059335e-01, -6.640415392110414761e-01, 2.727743613526689703e-01, 1.244192374593360018e-02, -3.044873381306739245e-03, 2.120985396311893603e-02, 7.895855708736949918e-02, -6.437185994303498693e-02, 1.160056332701861481e-01, 4.391526203449081650e-02, 
1403636634013555456, -2.051030166840807301e+00, 2.121453237153685834e+00, -1.053919304736325446e-01, -6.862614497319678708e-02, -8.225578908492930941e-01, -1.999043952343144970e-02, 5.641713842046053307e-01, -6.750233004487554700e-01, 2.929991703795279401e-01, -1.542146273213102457e-02, -3.032510857394696453e-03, 2.124624598153658853e-02, 7.895977613264518191e-02, -6.240871860029735541e-02, 1.136167516150101559e-01, 4.124774883952066901e-02, 
1403636634063555584, -2.086006862796596639e+00, 2.135261285263806208e+00, -1.066491744296357708e-01, -7.100504891039147171e-02, -8.222610921743992440e-01, -1.940160534545170776e-02, 5.643301844092837305e-01, -6.868463056372594577e-01, 3.083188735331374164e-01, -1.990583110223153457e-02, -3.027302161694601663e-03, 2.126862205695337349e-02, 7.895058563292646492e-02, -6.199741320710993459e-02, 1.153200375790918025e-01, 3.930310844783340557e-02, 
1403636634113555456, -2.116519336986286692e+00, 2.149031374723856747e+00, -1.081379539722423788e-01, -7.110825130600346988e-02, -8.224192586338247013e-01, -1.900556553015276748e-02, 5.641001401376102287e-01, -6.880289036600025776e-01, 3.147767320070672947e-01, 6.857540751173347125e-03, -3.019697216314034833e-03, 2.124098774994418251e-02, 7.895307586108391007e-02, -5.923807325008860480e-02, 1.172383705984967744e-01, 4.332531322469758417e-02, 
1403636634163555584, -2.150375507286548249e+00, 2.165865268568969881e+00, -1.074072075984651292e-01, -7.026634619395547010e-02, -8.231809400593019799e-01, -1.966040290337959379e-02, 5.630712646489005602e-01, -7.004349909902859439e-01, 3.433564958810442769e-01, 4.914483601723611955e-02, -3.024030238072660578e-03, 2.123301839302146193e-02, 7.893507842170809086e-02, -5.845571089970719864e-02, 1.171123278578073967e-01, 4.379335065555386985e-02, 
1403636634213555456, -2.182116722285226018e+00, 2.182713783312171696e+00, -1.045439619087730893e-01, -6.798709744310242609e-02, -8.242099220172123264e-01, -2.167568618295956026e-02, 5.617703477918185584e-01, -7.088217702015987554e-01, 3.675549275916387137e-01, 8.179201047135072067e-02, -3.057216353576765275e-03, 2.120507584006156576e-02, 7.887957803974175730e-02, -5.680140713419944143e-02, 1.116170866206888934e-01, 4.437242350274662323e-02, 
1403636634263555584, -2.215902459433278349e+00, 2.203174083170823749e+00, -9.911468110996113356e-02, -6.485524019210424373e-02, -8.243403888217119002e-01, -2.462153705354626701e-02, 5.618278215699311628e-01, -7.259994043805478858e-01, 3.834656029710150626e-01, 1.111611490218871040e-01, -3.070945065662473560e-03, 2.122505735234033256e-02, 7.888308685330731873e-02, -5.530409137369841216e-02, 1.143835505765087301e-01, 4.628092079693122557e-02, 
1403636634313555456, -2.251381102813728941e+00, 2.222360924632711399e+00, -9.270308284903837348e-02, -6.200383571912203295e-02, -8.228210503164183898e-01, -2.717266980679917607e-02, 5.642541001427220371e-01, -7.323768672128501134e-01, 3.899414011346556963e-01, 1.327291069431964787e-01, -3.093714137433968732e-03, 2.119080637270244483e-02, 7.886130980908701016e-02, -5.479648122189838266e-02, 1.126991869824548881e-01, 4.828545499529772467e-02, 
1403636634363555584, -2.288870322835935944e+00, 2.244981668746180770e+00, -8.569113952743652451e-02, -5.923938949438337098e-02, -8.204269302209631354e-01, -2.944797507019141988e-02, 5.679112286835020784e-01, -7.382073279611713890e-01, 3.917135887937760463e-01, 1.288614194149137748e-01, -3.090874114739987008e-03, 2.117186473738818034e-02, 7.890553475265343897e-02, -5.559404224472567352e-02, 1.142094608663518224e-01, 4.930364614682928442e-02, 
1403636634413555456, -2.324741166278428750e+00, 2.263893478039761487e+00, -8.060166084807622588e-02, -5.651846397904730646e-02, -8.180088298390059132e-01, -3.156613755251199555e-02, 5.715512194850826955e-01, -7.468181284664330288e-01, 3.892523534721887835e-01, 9.165476459319778224e-02, -3.084714299203064787e-03, 2.121005021594184539e-02, 7.895179600204033088e-02, -5.345751407530877769e-02, 1.184632251952094234e-01, 4.795328784741638428e-02, 
1403636634463555584, -2.357380785729591199e+00, 2.279308128704171654e+00, -7.648674448578732243e-02, -5.443700721913936197e-02, -8.164821706839279214e-01, -3.316012672286713231e-02, 5.738413397412285288e-01, -7.376354541032955625e-01, 3.830707287689366081e-01, 5.919835544303158475e-02, -3.067542146381723074e-03, 2.118449427269133295e-02, 7.898000880027208903e-02, -5.381476515905443680e-02, 1.172609134826445854e-01, 4.942613655985463733e-02, 
1403636634513555456, -2.395271370509813202e+00, 2.297776545380475266e+00, -7.572668878022904837e-02, -5.267607785941322979e-02, -8.145851002904526128e-01, -3.389607618906698150e-02, 5.766518891195341334e-01, -7.363832404537929976e-01, 3.752345244046269013e-01, 1.367102210086599060e-02, -3.046771762292463295e-03, 2.120191355019813984e-02, 7.899601515824490605e-02, -5.199182485475639659e-02, 1.168521210476853589e-01, 4.745288219000061425e-02, 
1403636634563555584, -2.430665381434859551e+00, 2.317186938642539662e+00, -7.553519290403540309e-02, -5.104440117313300412e-02, -8.133952170601724818e-01, -3.429729395292725747e-02, 5.784517141473589641e-01, -7.191676853920985213e-01, 3.848336730447120546e-01, -8.903833953030005494e-03, -3.075810003842072930e-03, 2.115305058561614202e-02, 7.894288065074210603e-02, -5.062870476141902859e-02, 1.104201011199949234e-01, 5.254727574042131893e-02, 
1403636634613555456, -2.467716227719936928e+00, 2.337624088157609581e+00, -7.675099718427755291e-02, -4.848322685981593105e-02, -8.128561165924385046e-01, -3.445310364487212673e-02, 5.794197908949568765e-01, -7.158424822694902101e-01, 3.637973123370824569e-01, -4.106536465396024016e-02, -3.071939140301315797e-03, 2.115533874528935723e-02, 7.895148309199793990e-02, -5.338623758912514755e-02, 1.104258532254215192e-01, 5.108607139062288499e-02, 
1403636634663555584, -2.502220172757677830e+00, 2.356303368805147347e+00, -8.008677775587856595e-02, -4.490623534044288490e-02, -8.126282932977588747e-01, -3.311160471856490484e-02, 5.801054288596876329e-01, -6.939378964014749629e-01, 3.593747882327579801e-01, -6.001968991910509171e-02, -3.076649018351160312e-03, 2.113089785012986152e-02, 7.891999003736289986e-02, -5.419260920867505910e-02, 1.115764875135556583e-01, 5.144191980732259334e-02, 
1403636634713555456, -2.535536673224060511e+00, 2.374712131999661135e+00, -8.342374728818859053e-02, -4.036228722844747291e-02, -8.126599993022340929e-01, -3.218066296072301380e-02, 5.804472553429722570e-01, -6.887389737966871373e-01, 3.398370023233924786e-01, -5.463834901581578196e-02, -3.081364607555310380e-03, 2.114885034506571934e-02, 7.894884288382174320e-02, -5.130236350122508587e-02, 1.123533698825014276e-01, 5.088119779034917106e-02, 
1403636634763555584, -2.566149054717453915e+00, 2.390545296659736696e+00, -8.542679772229498647e-02, -3.668777704903322667e-02, -8.139208176910570636e-01, -3.031478734996467458e-02, 5.790232492847312562e-01, -6.800851264716827327e-01, 3.323830397117775726e-01, -3.961281433957228315e-02, -3.078397235163135570e-03, 2.114276464809413530e-02, 7.892303091561189698e-02, -5.405368946984961953e-02, 1.111748923818429852e-01, 5.001459714602341650e-02, 
1403636634813555456, -2.598700631586255305e+00, 2.406378785362714989e+00, -8.667654039944699962e-02, -3.393075624493813169e-02, -8.153070973087155338e-01, -2.788527605485270622e-02, 5.773607643735655381e-01, -6.585111636111721234e-01, 3.295400429284287003e-01, -1.463111803606705237e-02, -3.088509140626355311e-03, 2.115819118646947508e-02, 7.890273070816995749e-02, -5.397321113501044737e-02, 1.116252180027747370e-01, 5.081641695997785035e-02, 
1403636634863555584, -2.632066207459544227e+00, 2.423294130543544256e+00, -8.682123477704366266e-02, -3.148312503830322934e-02, -8.166068412276491495e-01, -2.557047277423457610e-02, 5.757675143841702869e-01, -6.481860021405172478e-01, 3.120774538888407834e-01, 1.550440963982824098e-02, -3.077075807599849271e-03, 2.113680130237311980e-02, 7.889738768404550018e-02, -5.227754637414113587e-02, 1.113524659512231674e-01, 5.157259125149600554e-02, 
1403636634913555456, -2.667894139352910088e+00, 2.440981600169306542e+00, -8.556918006492147954e-02, -2.879985118514918202e-02, -8.176295665959948389e-01, -2.330752977726703937e-02, 5.745513201233123368e-01, -6.496937122734867120e-01, 2.998618333867046348e-01, 5.592077653629970446e-02, -3.061776480133374025e-03, 2.111662061206758326e-02, 7.889160632917439908e-02, -5.416109619289161126e-02, 1.126943587862896806e-01, 4.962179850453821151e-02, 
1403636634963555584, -2.698578917309002900e+00, 2.455298471943343053e+00, -8.116044595609540890e-02, -2.588774965236946210e-02, -8.192543999583272729e-01, -2.173576839461756685e-02, 5.724330606622517470e-01, -6.582571750904119279e-01, 2.958795401120702384e-01, 8.413836487440658207e-02, -3.049053939923725143e-03, 2.110927692422532795e-02, 7.888142851902228692e-02, -5.200405296595923821e-02, 1.122212842661823307e-01, 5.185978069702208010e-02, 
1403636635013555456, -2.730785220297726301e+00, 2.469665821636322978e+00, -7.623258351355356732e-02, -2.275182786290410458e-02, -8.196259837991187736e-01, -2.092390377907363611e-02, 5.720644992139151119e-01, -6.501209158108030017e-01, 2.876334080180895647e-01, 9.905872928195885718e-02, -3.064311635707861470e-03, 2.111025882262749717e-02, 7.886619919935158873e-02, -4.906548065032351885e-02, 1.073044896840640167e-01, 5.251425077728889140e-02, 
1403636635063555584, -2.766579280028104382e+00, 2.486352497552074325e+00, -7.173145132063654672e-02, -2.017518623926369686e-02, -8.206643316811507161e-01, -2.011065645813611691e-02, 5.707000771538095485e-01, -6.549219304383639972e-01, 2.819744567697084481e-01, 8.198337548679962561e-02, -3.062975667406223502e-03, 2.112510099515576764e-02, 7.886887177097220980e-02, -4.516304656575071547e-02, 1.070713840829002339e-01, 5.206979772216860369e-02, 
1403636635113555456, -2.798003318070845236e+00, 2.499262428747250464e+00, -6.920489020475975583e-02, -1.819719472107049832e-02, -8.215245740798091667e-01, -1.939623843463620864e-02, 5.695524753891062497e-01, -6.494344713552098192e-01, 2.770054074222534912e-01, 4.372511050965443430e-02, -3.061996355216270449e-03, 2.109604354824478473e-02, 7.885510528746064729e-02, -4.505413899344446610e-02, 1.069264530919961792e-01, 5.336888700320518986e-02, 
1403636635163555584, -2.828994739327699737e+00, 2.511227267996064771e+00, -6.792834410074083396e-02, -1.689500972858488589e-02, -8.220886881741273911e-01, -1.823425549428453474e-02, 5.688165427877276414e-01, -6.460205214748074853e-01, 2.685407872097005377e-01, 1.296539157867843649e-02, -3.056687637083218417e-03, 2.109694145052747744e-02, 7.885658142251991687e-02, -4.511678504138964124e-02, 1.081006805391306197e-01, 5.644418703687504452e-02, 
1403636635213555456, -2.861181641455630142e+00, 2.525532908423016920e+00, -6.836479921692305284e-02, -1.595576856406475535e-02, -8.229622697608727222e-01, -1.696736147818143914e-02, 5.676183794099971536e-01, -6.515187780539353213e-01, 2.623777015297961701e-01, -1.196219410566726898e-02, -3.060422062772082813e-03, 2.108183319439916117e-02, 7.885627810134689109e-02, -4.565950457366743653e-02, 1.086379067551925953e-01, 5.560857288934696607e-02, 
1403636635263555584, -2.892523869964204408e+00, 2.536292674850645579e+00, -6.976848741427611744e-02, -1.605464281240947741e-02, -8.235128875929110803e-01, -1.434918839763666548e-02, 5.668887661657094901e-01, -6.605645398712556293e-01, 2.560468855002470678e-01, -4.476467893288521571e-02, -3.065241146580575168e-03, 2.109866319204500157e-02, 7.885502893917492595e-02, -4.630381171930497003e-02, 1.070526068481602588e-01, 4.979396213785969305e-02, 
1403636635313555456, -2.933371170516013926e+00, 2.554547038591788777e+00, -7.288531674530576709e-02, -1.662200825387508477e-02, -8.243335007173241413e-01, -1.186526184978879163e-02, 5.657359843583980030e-01, -6.697149844132387342e-01, 2.484180728349253409e-01, -6.702969889985010976e-02, -3.057850369161692512e-03, 2.109843859265862417e-02, 7.885486590768060744e-02, -4.294544066612668992e-02, 1.059347132167906130e-01, 4.793268485660834993e-02, 
1403636635363555584, -2.964493304837706233e+00, 2.566020642789873740e+00, -7.546589188973550077e-02, -1.842161317474463184e-02, -8.253828570871378778e-01, -7.975249612225740817e-03, 5.642164290308606667e-01, -6.789540295137808101e-01, 2.500683471377225242e-01, -4.617509688226965892e-02, -3.088608864752129344e-03, 2.113480770566992378e-02, 7.885663265537208588e-02, -4.174921447006890024e-02, 1.072164908194637445e-01, 5.092288440338717942e-02, 
1403636635413555456, -2.991522977309763132e+00, 2.573036754138800841e+00, -7.784601527314499725e-02, -1.904176047310883815e-02, -8.259540974983834438e-01, -6.065914503224326300e-03, 5.633830356559871300e-01, -6.676882361467771920e-01, 2.519598243101074386e-01, -3.915973599828903584e-02, -3.064834139042009031e-03, 2.114912110326278363e-02, 7.884571513505259088e-02, -3.907343791508872954e-02, 1.090305857587966637e-01, 5.084812974720198664e-02, 
1403636635463555584, -3.026157042605830849e+00, 2.586538033327577590e+00, -7.828792228677007581e-02, -1.963713778509850252e-02, -8.257557976083446105e-01, -4.753010907899669728e-03, 5.636658180368269155e-01, -7.119269214459309492e-01, 2.612726353180342409e-01, -5.408619983728712565e-04, -3.089272929471832078e-03, 2.117675362264100428e-02, 7.886952813250745764e-02, -3.915781950368153741e-02, 1.088607729428695825e-01, 5.345805061617092679e-02, 
1403636635513555456, -3.060058638624531646e+00, 2.598459101007133398e+00, -7.769778425996475002e-02, -2.145014525765599755e-02, -8.259749413560446563e-01, -2.215926296142189771e-03, 5.632942190285236128e-01, -7.121561830774321145e-01, 2.614940103467414678e-01, 3.337404508771444483e-02, -3.094429720042301060e-03, 2.117194107127589459e-02, 7.887546353766983209e-02, -3.703974438832002142e-02, 1.066610009264661041e-01, 5.077788495852698231e-02, 
1403636635563555584, -3.095204176141022501e+00, 2.611537512398697469e+00, -7.573108792321453508e-02, -2.204794403007474465e-02, -8.259469535792626216e-01, -1.489977378686947870e-03, 5.633145639911977254e-01, -6.754411293644793091e-01, 2.647083638293690200e-01, 7.617304644080651055e-02, -3.090654430342094829e-03, 2.116740899735104070e-02, 7.885985821239965832e-02, -3.745251275853473533e-02, 1.087595265335535577e-01, 5.056416942480616156e-02, 
1403636635613555456, -3.129380259289385791e+00, 2.625006652173747401e+00, -7.137219947546023791e-02, -2.287226672251075829e-02, -8.254876469345221457e-01, -6.680419078417758989e-04, 5.639561666419559138e-01, -6.911880977476840826e-01, 2.828590876019391742e-01, 7.931782084158010837e-02, -3.094137673013607794e-03, 2.114989128291235726e-02, 7.884393027168246082e-02, -4.668462381403613165e-02, 1.062151013496665936e-01, 4.525178631157746739e-02, 
1403636635663555584, -3.168703219221249867e+00, 2.642154683093915768e+00, -6.606034329349956546e-02, -2.388339114837394195e-02, -8.248254397020120532e-01, -2.959344481394977629e-04, 5.648827224038974748e-01, -7.147326955948888338e-01, 2.906696155974340945e-01, 1.171793907483825586e-01, -3.099538541026098260e-03, 2.114472953778697220e-02, 7.881867032628762926e-02, -5.750382368686134810e-02, 1.068601959158789194e-01, 4.217710623289381427e-02, 
1403636635713555456, -3.201955103866216845e+00, 2.655522598580608129e+00, -5.741838866972952260e-02, -2.448702957838400432e-02, -8.241132637766103164e-01, -1.381504771295433099e-04, 5.658954804240234893e-01, -7.417342533536498417e-01, 3.095946264248282120e-01, 1.563237774091597587e-01, -3.121633793510736245e-03, 2.115565017139577758e-02, 7.881260623216312933e-02, -6.404225360844054138e-02, 1.028902560360149127e-01, 4.536573606038334094e-02, 
1403636635763555584, -3.242952682604082426e+00, 2.671298680446929197e+00, -4.789838839110472507e-02, -2.610813448441311191e-02, -8.221796111936232609e-01, 1.267821028826854888e-03, 5.686276856442055161e-01, -7.553718054698312923e-01, 3.127156601320607576e-01, 2.080288996537297541e-01, -3.118570751645776198e-03, 2.117844852148860479e-02, 7.881558030405420856e-02, -5.846814329209448075e-02, 1.046589026686664398e-01, 4.963779775354420359e-02, 
1403636635813555456, -3.284111947466568537e+00, 2.690499959094313276e+00, -3.544331524768212088e-02, -2.887628042141441795e-02, -8.196637673999833673e-01, 4.280368238324456197e-03, 5.721006443698821720e-01, -7.575015014516714995e-01, 3.318773371512653281e-01, 2.426231902372990301e-01, -3.120799224159330476e-03, 2.118297289097364686e-02, 7.881910443215212059e-02, -6.029067325118439569e-02, 1.060832221139844239e-01, 5.397236098090271023e-02, 
1403636635863555584, -3.314458039216941376e+00, 2.702391056813582715e+00, -2.026058674709218729e-02, -3.146898918210795648e-02, -8.181139617132874298e-01, 6.793106470538397453e-03, 5.741542493739171249e-01, -7.450933031932661654e-01, 3.445621788479054648e-01, 2.801484570407031249e-01, -3.131422599065310838e-03, 2.120790363253393165e-02, 7.882341522377912801e-02, -6.151150708146677776e-02, 1.097985814688568901e-01, 5.805230813808596319e-02, 
1403636635913555456, -3.347948118378141213e+00, 2.717492167576041062e+00, -5.657658594932253940e-03, -3.409629884748594658e-02, -8.187318714648219586e-01, 9.618654335745517245e-03, 5.730820591690011234e-01, -7.330261670439823796e-01, 3.621211239464374732e-01, 2.870957759847902468e-01, -3.129802223860135828e-03, 2.122088387290477565e-02, 7.884670531888078593e-02, -5.829531676698213039e-02, 1.127478118259231110e-01, 6.129132157369897999e-02, 
1403636635963555584, -3.389206523302998431e+00, 2.738649159514928932e+00, 9.420026347678051026e-03, -3.499638769602006483e-02, -8.207338804169712621e-01, 9.978024739002829685e-03, 5.701504971551267786e-01, -7.463252046573506382e-01, 3.801225393137334652e-01, 2.911551942248355451e-01, -3.134285853473821239e-03, 2.123887736698294726e-02, 7.886547239463290171e-02, -5.030225756918233621e-02, 1.165566820034149159e-01, 5.828705879869483519e-02, 
1403636636013555456, -3.432700304093802224e+00, 2.761365906294680705e+00, 2.466354358322533913e-02, -3.400099515613564521e-02, -8.239487134287448722e-01, 7.782399337777982408e-03, 5.655898551318402356e-01, -7.483981629330146434e-01, 4.046310341095606944e-01, 2.813218055166899489e-01, -3.112095537687128381e-03, 2.125062661772414083e-02, 7.891780431439697485e-02, -4.906817434720996823e-02, 1.136720948631530226e-01, 5.763645127908737648e-02, 
1403636636063555584, -3.474652720198154299e+00, 2.784084366440971792e+00, 3.833407697582776053e-02, -3.177608724410311419e-02, -8.264107630327939269e-01, 3.738937079768490761e-03, 5.621579416609928659e-01, -7.583126331365770412e-01, 4.196570745752785658e-01, 2.505384288301603091e-01, -3.113210436677288015e-03, 2.126135251945030988e-02, 7.889772993561826320e-02, -4.823149422001692804e-02, 1.104124547340949447e-01, 6.006905592645420122e-02, 
1403636636113555456, -3.517834989431971149e+00, 2.809273693907883285e+00, 5.072300858744801383e-02, -2.923004278921101026e-02, -8.280947104977333106e-01, -3.852690023271204711e-04, 5.598255144346425682e-01, -7.642693456984055445e-01, 4.332850200621414238e-01, 2.454151357342786166e-01, -3.106614060278700597e-03, 2.124147594773333550e-02, 7.887204452550354572e-02, -4.687421669016422071e-02, 1.092122789223133744e-01, 6.286504241951842986e-02, 
1403636636163555584, -3.556970946319730320e+00, 2.832252375036972136e+00, 6.339276356822941272e-02, -2.667636442183999451e-02, -8.272332743456862758e-01, -4.066023020459563070e-03, 5.612102536958363252e-01, -7.784154788564948690e-01, 4.412877381054661763e-01, 2.845673562454615890e-01, -3.110747288751019701e-03, 2.122091450441562430e-02, 7.886790395125760356e-02, -4.443874474999247315e-02, 1.081551438652216396e-01, 6.220708334032246795e-02, 
1403636636213555456, -3.594124144125169895e+00, 2.851501959260689834e+00, 7.832830247423652748e-02, -2.380123979077372956e-02, -8.245904642583183897e-01, -8.008769728012813879e-03, 5.651724753083051667e-01, -7.967085408709669858e-01, 4.486469625742355305e-01, 3.141932404670360057e-01, -3.101392638746893176e-03, 2.126026322316551878e-02, 7.886914856268596730e-02, -4.707462422179536921e-02, 1.074351741617399353e-01, 5.689260554016981053e-02, 
1403636636263555584, -3.632610290940197384e+00, 2.871542528171373121e+00, 9.430823935424560711e-02, -2.155453700529856575e-02, -8.211049524364983920e-01, -1.131787537210843242e-02, 5.702578054843302491e-01, -7.829929581755949997e-01, 4.391438071129666332e-01, 3.437618171188198124e-01, -3.081466147030303016e-03, 2.126061896670513804e-02, 7.888684096416613556e-02, -4.627618483936017657e-02, 1.114749324013097204e-01, 5.682372127847125365e-02, 
1403636636313555456, -3.670642731290525429e+00, 2.893634302820434989e+00, 1.129657269639416373e-01, -2.020633128065666903e-02, -8.179513674982510363e-01, -1.319515935634976538e-02, 5.747809603261733180e-01, -7.807561202081755303e-01, 4.369461937509260263e-01, 3.761301484625941827e-01, -3.076722689767281537e-03, 2.123251303269930307e-02, 7.891239971279481735e-02, -4.561069767533430797e-02, 1.092734809762677950e-01, 5.969028910816229910e-02, 
1403636636363555584, -3.708865683259564339e+00, 2.915577287298125597e+00, 1.313455327108499215e-01, -1.922921721689617794e-02, -8.139488713308046242e-01, -1.471651988046790600e-02, 5.804316463694434436e-01, -7.717963466953678964e-01, 4.291452654175414438e-01, 3.777692837718116259e-01, -3.075221493910061665e-03, 2.120050135840255423e-02, 7.890455382470734635e-02, -4.418417430105556903e-02, 1.101482656299395957e-01, 5.829907071429994703e-02, 
1403636636413555456, -3.747466174254412419e+00, 2.937750149745910644e+00, 1.492413281474534170e-01, -1.822528661017394636e-02, -8.088844012245596238e-01, -1.563192585064105897e-02, 5.874772397955199121e-01, -7.536624686440982490e-01, 4.176268233675421993e-01, 3.515643929161745840e-01, -3.086424006399691479e-03, 2.120616513302408732e-02, 7.890621905487744947e-02, -4.357257948093556932e-02, 1.114068394325345435e-01, 5.789969619305743165e-02, 
1403636636463555584, -3.788936799718753967e+00, 2.962040223107063941e+00, 1.667284349891156869e-01, -1.758726419469860275e-02, -8.047874270408273967e-01, -1.635018070568134557e-02, 5.930771931258549401e-01, -7.272578640491617064e-01, 4.174112656143242894e-01, 2.996733559108009648e-01, -3.069828164787060873e-03, 2.120925874940438050e-02, 7.889636307333046383e-02, -4.548246272205305057e-02, 1.093556695804781403e-01, 5.789943186465549424e-02, 
1403636636513555456, -3.828824218641257104e+00, 2.983749497072269552e+00, 1.814158060868553135e-01, -1.589344774295316925e-02, -8.031701672737636688e-01, -1.918636887828310128e-02, 5.952284972760822912e-01, -7.101813169789451541e-01, 4.191367543825005315e-01, 2.590553242578501614e-01, -3.056409833438063738e-03, 2.125812419810599666e-02, 7.887858284202772796e-02, -4.966010665351069941e-02, 1.058065940542233935e-01, 5.360645449674454610e-02, 
1403636636563555584, -3.862512728839499143e+00, 3.002888605544066447e+00, 1.917234403477393323e-01, -1.368661672309679986e-02, -8.024749540212446908e-01, -2.220595884893522901e-02, 5.961153580330535995e-01, -6.856172222504278713e-01, 4.009326323527102609e-01, 2.215790468355862408e-01, -3.076512718786228017e-03, 2.126767073032236749e-02, 7.886346716880730801e-02, -4.973516929471855086e-02, 1.068024405446026115e-01, 4.980014099357393809e-02, 
