t_s,mem_used_mib,gpu_util_pct
1729,6167, 100
1730,6167, 100
1731,6167, 100
1732,6167, 44
1733,6167, 100
1734,6167, 95
1735,6167, 100
1736,6167, 93
1737,6167, 100
1738,6167, 67
1739,6167, 100
1740,6167, 69
1741,6167, 100
1742,6167, 100
1743,6167, 100
1744,6167, 100
1746,6167, 83
1747,6167, 100
1748,6167, 69
1749,6167, 100
1750,6167, 100
1751,6167, 100
1752,6167, 100
1753,6167, 59
1754,6167, 100
1755,6167, 97
1756,6167, 100
1757,6167, 100
1758,6167, 100
1759,6167, 100
1760,6167, 99
1761,6167, 70
1762,6167, 100
1763,6167, 100
1764,6167, 100
1765,6167, 92
1766,6167, 100
1767,6167, 100
1769,6167, 87
1770,6167, 100
1771,6167, 92
1772,6167, 100
1773,6167, 40
1774,6167, 100
1775,6167, 100
1776,6167, 100
1777,6167, 100
1778,6167, 93
1779,6167, 100
1780,6167, 53
1781,6167, 100
1782,6167, 57
1783,6167, 100
1784,6167, 100
1785,6167, 100
1786,6167, 100
1787,6167, 100
1788,6167, 91
1789,6167, 100
1790,6167, 100
1792,6167, 61
1793,6167, 100
1794,6167, 65
1795,6167, 100
1796,6167, 100
1797,6167, 46
1798,6167, 100
1799,6167, 100
1800,6167, 42
1801,6167, 100
1802,6167, 100
1803,6167, 73
1804,6167, 100
1805,6167, 100
1806,6167, 45
1807,6167, 100
1808,6167, 53
1809,6167, 100
1810,6167, 100
1811,6167, 31
1812,6167, 100
1813,6167, 100
1814,6167, 89
1816,6167, 100
1817,6167, 100
1818,6167, 100
1819,6167, 100
1820,6167, 89
1821,6167, 100
1822,6167, 100
1823,6167, 50
1824,6167, 100
1825,6167, 100
1826,6167, 100
1827,6167, 100
1828,6167, 71
1829,6167, 100
1830,6167, 48
1831,6167, 100
1832,6167, 100
1833,6167, 100
1834,6167, 59
1835,6167, 100
1836,6167, 100
1837,6167, 100
1838,6167, 100
1840,6167, 52
1841,6167, 100
1842,6167, 63
1843,6167, 100
1844,6167, 100
1845,6167, 100
1846,6167, 100
1847,6167, 49
1848,6167, 100
1849,6167, 100
1850,6167, 100
1851,6167, 100
1852,6167, 44
1853,6167, 100
1854,6167, 100
1855,6167, 100
1856,6167, 68
1857,6167, 100
1858,6167, 100
1859,6167, 26
1860,6167, 100
1861,6167, 69
1862,6167, 100
1864,6167, 100
1865,6167, 96
1866,6167, 100
1867,6167, 47
1868,6167, 100
1869,6167, 100
1870,6167, 51
1871,6167, 100
1872,6167, 100
1873,6167, 100
1874,6167, 100
1875,6167, 33
1876,6167, 100
1877,6167, 53
1878,6167, 100
1879,6167, 51
1880,6167, 100
1881,6167, 100
1882,6167, 73
1883,6167, 100
1884,6167, 100
1885,6167, 100
1887,6167, 100
1888,6167, 100
1889,6167, 40
1890,6167, 100
1891,6167, 100
1892,6167, 41
1893,6167, 100
1894,6167, 100
1895,6167, 100
1896,6167, 100
1897,6167, 73
1898,6167, 100
1899,6167, 44
1900,6167, 100
1901,6167, 87
1902,6167, 100
1903,6167, 100
1904,6167, 100
1905,6167, 100
1906,6167, 100
1907,6167, 39
1908,6167, 100
1909,6167, 88
1911,6167, 100
1912,6167, 100
1913,6167, 100
1914,6167, 100
1915,6167, 74
1916,6167, 100
1917,6167, 79
1918,6167, 7
1919,6167, 0
1920,6167, 100
1921,6167, 100
1922,6167, 100
1923,6167, 100
1924,6167, 42
1925,6167, 100
1926,6167, 100
1927,6167, 100
1928,6167, 100
1929,6167, 36
1931,6167, 100
1932,6167, 100
1933,6167, 100
1934,6167, 100
1935,6167, 100
1936,6167, 100
1937,6167, 100
1938,6167, 100
1939,6167, 100
1940,6167, 100
1941,6167, 83
1942,6167, 100
1943,6167, 20
1944,6167, 100
1945,6167, 35
1946,6167, 44
1947,6167, 100
1948,6167, 100
1949,6167, 100
1950,6167, 100
1951,6167, 100
1953,6167, 100
1954,6167, 100
1955,6167, 100
1956,6167, 83
1957,6167, 100
1958,6167, 60
1959,6167, 100
1960,6167, 15
1961,6167, 100
1962,6167, 56
1963,6167, 100
1964,6167, 89
1965,6167, 100
1966,6167, 100
1967,6167, 100
1968,6167, 100
1969,6167, 100
1970,6167, 87
1971,6167, 100
1972,6167, 74
1973,6167, 100
1975,6167, 100
1976,6167, 100
1977,6167, 100
1978,6167, 100
1979,6167, 100
1980,6167, 72
1981,6167, 100
1982,6167, 35
1983,6167, 100
1984,6167, 71
1985,6167, 100
1986,6167, 100
1987,6167, 89
1988,6167, 100
1989,6167, 42
1990,6167, 100
1991,6167, 100
1992,6167, 100
1993,6167, 100
1994,6167, 100
1995,6167, 100
1996,6167, 100
1997,6167, 100
1999,6167, 100
2000,6167, 100
2001,6167, 100
2002,6167, 83
2003,6167, 100
2004,6167, 26
2005,6167, 100
2006,6167, 100
2007,6167, 100
2008,6167, 100
2009,6167, 96
2010,6167, 100
2011,6167, 40
2012,6167, 100
2013,6167, 100
2014,6167, 100
2015,6167, 100
2016,6167, 100
2017,6167, 41
2018,6167, 100
2019,6167, 100
2020,6167, 100
2022,6167, 100
2023,6167, 100
2024,6167, 100
2025,6167, 45
2026,6167, 100
2027,6167, 95
2028,6167, 100
2029,6167, 100
2030,6167, 62
2031,6167, 100
2032,6167, 63
2033,6167, 100
2034,6167, 100
2035,6167, 100
2036,6167, 100
2037,6167, 100
2038,6167, 34
2039,6167, 100
2040,6167, 75
2041,6167, 100
2042,6167, 100
2044,6167, 100
2045,6167, 100
2046,6167, 95
2047,6167, 100
2048,6167, 41
2049,6167, 100
2050,6167, 100
2051,6167, 100
2052,6167, 100
2053,6167, 42
2054,6167, 100
2055,6167, 100
2056,6167, 58
2057,6167, 100
2058,6167, 63
2059,6167, 100
2060,6167, 35
2061,6167, 100
2062,6167, 100
2063,6167, 100
2064,6167, 100
2065,6167, 77
2067,6167, 100
2068,6167, 100
2069,6167, 34
2070,6167, 100
2071,6167, 100
2072,6167, 71
2073,6167, 100
2074,6167, 100
2075,6167, 100
2076,6167, 100
2077,6167, 70
2078,6167, 100
2079,6167, 100
2080,6167, 28
2081,6167, 100
2082,6167, 100
2083,6167, 100
2084,6167, 100
2085,6167, 100
2086,6167, 100
2087,6167, 20
2088,6167, 100
2090,6167, 100
2091,6167, 100
2092,6167, 100
2093,6167, 53
2094,6167, 100
2095,6167, 100
2096,6167, 100
2097,6167, 100
2098,6167, 41
2099,6167, 100
2100,6167, 100
2101,6167, 63
2102,6167, 100
2103,6167, 100
2104,6167, 89
2105,6167, 100
2106,6167, 100
2107,6167, 92
2108,6167, 100
2109,6167, 100
2110,6167, 100
2111,6167, 100
2113,6167, 90
2114,6167, 100
2115,6167, 100
2116,6167, 100
2117,6167, 100
2118,6167, 100
2119,6167, 100
2120,6167, 100
2121,6167, 64
2122,6167, 100
2123,6167, 100
2124,6167, 100
2125,6167, 100
2126,6167, 94
2127,6167, 100
2128,6167, 37
2129,6167, 100
2130,6167, 100
2131,6167, 82
2132,6167, 100
2133,6167, 84
2135,6167, 100
2136,6167, 100
2137,6167, 39
2138,6167, 100
2139,6167, 100
2140,6167, 98
2141,6167, 100
2142,6167, 100
2143,6167, 100
2144,6167, 100
2145,6167, 50
2146,6167, 100
2147,6167, 71
2148,6167, 100
2149,6167, 100
2150,6167, 100
2151,6167, 100
2152,6167, 100
2153,6167, 100
2154,6167, 100
2155,6167, 42
2156,6167, 100
2157,6167, 100
2159,6167, 70
2160,6167, 100
2161,6167, 84
2162,6167, 100
2163,6167, 100
2164,6167, 75
2165,6167, 100
2166,6167, 100
2167,6167, 50
2168,6167, 100
2169,6167, 100
2170,6167, 66
2171,6167, 100
2172,6167, 100
2173,6167, 68
2174,6167, 100
2175,6167, 100
2176,6167, 100
2177,6167, 99
2178,6167, 100
2179,6167, 39
2180,6167, 100
2181,6167, 100
2183,6167, 44
2184,6167, 100
2185,6167, 100
2186,6167, 49
2187,6167, 100
2188,6167, 85
2189,6167, 100
2190,6167, 100
2191,6167, 100
2192,6167, 100
2193,6167, 100
2194,6167, 74
2195,6167, 100
2196,6167, 100
2197,6167, 100
2198,6167, 100
2199,6167, 95
2200,6167, 100
2201,6167, 79
2202,6167, 100
2203,6167, 100
2204,6167, 100
2206,6167, 100
2207,6167, 65
2208,6167, 100
2209,6167, 100
2210,6167, 88
2211,6167, 100
2212,6167, 100
2213,6167, 41
2214,6167, 100
2215,6167, 100
2216,6167, 100
2217,6167, 100
2218,6167, 34
2219,6167, 100
2220,6167, 100
2221,6167, 67
2222,6167, 100
2223,6167, 45
2224,6167, 100
2225,6167, 100
2226,6167, 100
2227,6167, 100
2229,6167, 36
2230,6167, 100
2231,6167, 100
2232,6167, 100
2233,6167, 100
2234,6167, 56
2235,6167, 100
2236,6167, 100
2237,6167, 94
2238,6167, 100
2239,6167, 91
2240,6167, 100
2241,6167, 100
2242,6167, 100
2243,6167, 100
2244,6167, 33
2245,6167, 100
2246,6167, 31
2247,6167, 100
2248,6167, 100
2249,6167, 88
2250,6167, 100
2251,6167, 99
2253,6167, 100
2254,6167, 100
2255,6167, 63
2256,6167, 100
2257,6167, 47
2258,6167, 100
2259,6167, 94
2260,6167, 100
2261,6167, 100
2262,6167, 25
2263,6167, 100
2264,6167, 78
2265,6167, 100
2266,6167, 34
2267,6167, 100
2268,6167, 100
2269,6167, 66
2270,6167, 100
2271,6167, 100
2273,6167, 100
2274,6167, 100
2275,6167, 17
2276,6167, 100
2277,6167, 49
2278,6167, 100
2279,6167, 78
2280,6167, 100
2281,6167, 100
2282,6167, 100
2283,6167, 100
2284,6167, 100
2285,6167, 100
2286,6167, 100
2287,6167, 100
2288,6167, 100
2289,6167, 100
2290,6167, 100
2291,6167, 60
2292,6167, 100
2294,6167, 18
2295,6167, 100
2296,6167, 56
2297,6167, 100
2298,6167, 25
2299,6167, 100
2300,6167, 14
2301,6167, 100
2302,6167, 92
2303,6167, 100
2304,6167, 100
2305,6167, 68
2306,6167, 100
2307,6167, 100
2308,6167, 100
2309,6167, 100
2311,6167, 100
2312,6167, 38
2313,6167, 100
2314,6167, 100
2315,6167, 100
2316,6167, 100
2317,6167, 100
2318,6167, 100
2319,6167, 63
2320,6167, 100
2321,6167, 100
2322,6167, 100
2323,6167, 100
2324,6167, 45
2325,6167, 100
2326,6167, 100
2327,6167, 100
2328,6167, 100
2329,6167, 41
2330,6167, 100
2331,6167, 95
2332,6167, 100
2334,6167, 100
2335,6167, 43
2336,6167, 100
2337,6167, 54
2338,6167, 100
2339,6167, 100
2340,6167, 100
2341,6167, 100
2342,6167, 36
2343,6167, 100
2344,6167, 100
2345,6167, 97
2346,6167, 100
2347,6167, 100
2348,6167, 100
2349,6167, 68
2350,6167, 100
2351,6167, 40
2352,6167, 100
2353,6167, 100
2354,6167, 85
2355,6167, 100
2357,6167, 50
2358,6167, 100
2359,6167, 100
2360,6167, 100
2361,6167, 100
2362,6167, 61
2363,6167, 100
2364,6167, 100
2365,6167, 100
2366,6167, 100
2367,6167, 66
2368,6167, 100
2369,6167, 91
2370,6167, 100
2371,6167, 100
2372,6167, 100
2373,6167, 100
2374,6167, 91
2375,6167, 100
2376,6167, 100
2377,6167, 100
2378,6167, 100
2379,6167, 34
2381,6167, 100
2382,6167, 100
2383,6167, 100
2384,6167, 100
2385,6167, 36
2386,6167, 100
2387,6167, 100
2388,6167, 32
2389,6167, 100
2390,6167, 49
2391,6167, 100
2392,6167, 100
2393,6167, 100
2394,6167, 100
2395,6167, 82
2396,6167, 100
2397,6167, 39
2398,6167, 100
2399,6167, 44
2400,6167, 100
2401,6167, 100
2403,6167, 100
2404,6167, 100
2405,6167, 29
2406,6167, 100
2407,6167, 35
2408,6167, 100
2409,6167, 93
2410,6167, 100
2411,6167, 100
2412,6167, 54
2413,6167, 100
2414,6167, 100
2415,6167, 91
2416,6167, 100
2417,6167, 100
2418,6167, 100
2419,6167, 99
2420,6167, 100
2421,6167, 100
2422,6167, 100
2423,6167, 100
2424,6167, 100
2426,6167, 76
2427,6167, 100
2428,6167, 100
2429,6167, 98
2430,6167, 100
2431,6167, 100
2432,6167, 100
2433,6167, 100
2434,6167, 31
2435,6167, 100
2436,6167, 100
2437,6167, 100
2438,6167, 100
2439,6167, 63
2440,6167, 100
2441,6167, 100
2442,6167, 100
2443,6167, 61
2444,6167, 100
2445,6167, 100
2446,6167, 84
2447,6167, 100
2449,6167, 100
2450,6167, 99
2451,6167, 100
2452,6167, 36
2453,6167, 100
2454,6167, 95
2455,6167, 100
2456,6167, 100
2457,6167, 100
2458,6167, 100
2459,6167, 100
2460,6167, 100
2461,6167, 44
2462,6167, 100
2463,6167, 100
2464,6167, 51
2465,6167, 100
2466,6167, 100
2467,6167, 100
2468,6167, 93
2469,6167, 100
2470,6167, 100
2472,6167, 100
2473,6167, 100
2474,6167, 100
2475,6167, 83
2476,6167, 100
2477,6167, 13
2478,6167, 100
2479,6167, 100
2480,6167, 100
2481,6167, 100
2482,6167, 56
2483,6167, 100
2484,6167, 100
2485,6167, 100
2486,6167, 100
2487,6167, 36
2488,6167, 100
2489,6167, 79
2490,6167, 100
2491,6167, 100
2492,6167, 100
2493,6167, 100
2495,6167, 77
2496,6167, 100
2497,6167, 73
2498,6167, 100
2499,6167, 100
2500,6167, 83
2501,6167, 100
2502,6167, 90
2503,6167, 100
2504,6167, 100
2505,6167, 100
2506,6167, 100
2507,6167, 46
2508,6167, 100
2509,6167, 99
2510,6167, 100
2511,6167, 46
2512,6167, 100
2513,6167, 100
2514,6167, 100
2515,6167, 100
2517,6167, 100
2518,6167, 100
2519,6167, 33
2520,6167, 100
2521,6167, 100
2522,6167, 100
2523,6167, 100
2524,6167, 94
2525,6167, 100
2526,6167, 100
2527,6167, 100
2528,6167, 100
2529,6167, 60
2530,6167, 100
2531,6167, 37
2532,6167, 100
2533,6167, 100
2534,6167, 100
2535,6167, 65
2536,6167, 100
2537,6167, 47
2538,6167, 100
2540,6167, 100
2541,6167, 100
2542,6167, 100
2543,6167, 54
2544,6167, 100
2545,6167, 99
2546,6167, 100
2547,6167, 100
2548,6167, 45
2549,6167, 100
2550,6167, 54
2551,6167, 100
2552,6167, 100
2553,6167, 100
2554,6167, 84
2555,6167, 100
2556,6167, 14
2557,6167, 100
2559,6167, 47
2560,6167, 100
2561,6167, 54
2562,6167, 100
2563,6167, 100
2564,6167, 100
2565,6167, 100
2566,6167, 100
2567,6167, 100
2568,6167, 100
2569,6167, 100
2570,6167, 100
2571,6167, 100
2572,6167, 100
2573,6167, 26
2574,6167, 100
2575,6167, 68
2577,6167, 100
2578,6167, 31
2579,6167, 100
2580,6167, 52
2581,6167, 100
2582,6167, 15
2583,6167, 0
2584,6167, 100
2585,6167, 20
2586,6167, 100
2587,6167, 81
2588,6167, 100
2589,6167, 49
2590,6167, 100
2591,6167, 100
2592,6167, 100
2593,6167, 100
2594,6167, 100
2595,6167, 71
2597,6167, 100
2598,6167, 71
2599,6167, 100
2600,6167, 40
2601,6167, 100
2602,6167, 22
2603,6167, 100
2604,6167, 14
2605,6167, 100
2606,6167, 16
2607,6167, 100
2608,6167, 18
2609,6167, 100
2610,6167, 100
2611,6167, 100
2612,6167, 60
2614,6167, 100
2615,6167, 51
2616,6167, 100
2617,6167, 96
2618,6167, 100
2619,6167, 100
2620,6167, 100
2621,6167, 100
2622,6167, 100
2623,6167, 100
2624,6167, 100
2625,6167, 99
2626,6167, 100
2627,6167, 100
2628,6167, 100
2629,6167, 100
2630,6167, 100
2631,6167, 100
2633,6167, 100
2634,6167, 84
2635,6167, 100
2636,6167, 48
2637,6167, 100
2638,6167, 90
2639,6167, 100
2640,6167, 69
2641,6167, 100
2642,6167, 83
2643,6167, 100
2644,6167, 73
2645,6167, 100
2646,6167, 100
2647,6167, 100
2648,6167, 47
2649,6167, 35
2650,6167, 100
2651,6167, 25
2652,6167, 100
2653,6167, 28
2655,6167, 100
2656,6167, 34
2657,6167, 100
2658,6167, 13
2659,6167, 100
2660,6167, 31
2661,6167, 100
2662,6167, 30
2663,6167, 100
2664,6167, 23
2665,6167, 100
2666,6167, 83
2667,6167, 100
2668,6167, 100
2669,6167, 100
2670,6167, 100
2671,6167, 100
2672,6167, 67
2673,6167, 100
2675,6167, 100
2676,6167, 52
2677,6167, 100
2678,6167, 67
2679,6167, 100
2680,6167, 100
2681,6167, 82
2682,6167, 100
2683,6167, 40
2684,6167, 100
2685,6167, 56
2686,6167, 100
2687,6167, 87
2688,6167, 100
2689,6167, 100
2690,6167, 100
2691,6167, 100
2692,6167, 100
2693,6167, 67
2694,6167, 100
2695,6167, 100
2696,6167, 100
2698,6167, 100
2699,6167, 35
2700,6167, 100
2701,6167, 100
2702,6167, 87
2703,6167, 100
2704,6167, 47
2705,6167, 100
2706,6167, 100
2707,6167, 100
2708,6167, 100
2709,6167, 77
2710,6167, 100
2711,6167, 100
2712,6167, 100
2713,6167, 100
2714,6167, 96
2715,6167, 92
2716,6167, 100
2717,6167, 32
2718,6167, 100
2720,6167, 67
2721,6167, 94
2722,6167, 100
2723,6167, 49
2724,6167, 100
2725,6167, 36
2726,6167, 100
2727,6167, 100
2728,6167, 100
2729,6167, 100
2730,6167, 30
2731,6167, 100
2732,6167, 100
2733,6167, 100
2734,6167, 100
2735,6167, 100
2736,6167, 100
2737,6167, 41
2738,6167, 100
2739,6167, 99
2740,6167, 100
2742,6167, 100
2743,6167, 67
2744,6167, 100
2745,6167, 46
2746,6167, 100
2747,6167, 100
2748,6167, 100
2749,6167, 100
2750,6167, 89
2751,6167, 100
2752,6167, 100
2753,6167, 100
2754,6167, 45
2755,6167, 100
2756,6167, 72
2757,6167, 100
2758,6167, 100
2759,6167, 58
2760,6167, 100
2761,6167, 41
2763,6167, 100
2764,6167, 100
2765,6167, 56
2766,6167, 100
2767,6167, 100
2768,6167, 100
2769,6167, 100
2770,6167, 100
2771,6167, 100
2772,6167, 66
2773,6167, 100
2774,6167, 48
2775,6167, 100
2776,6167, 100
2777,6167, 100
2778,6167, 100
2779,6167, 100
2780,6167, 100
2781,6167, 100
2782,6167, 100
2783,6167, 43
2785,6167, 100
2786,6167, 23
2787,6167, 100
2788,6167, 74
2789,6167, 100
2790,6167, 27
2791,6167, 100
2792,6167, 14
2793,6167, 100
2794,6167, 57
2795,6167, 100
2796,6167, 100
2797,6167, 100
2798,6167, 100
2799,6167, 100
2800,6167, 100
2801,6167, 72
2802,6167, 100
2804,6167, 100
2805,6167, 100
2806,6167, 91
2807,6167, 100
2808,6167, 56
2809,6167, 100
2810,6167, 16
2811,6167, 100
2812,6167, 52
2813,6167, 100
2814,6167, 88
2815,6167, 100
2816,6167, 30
2817,6167, 100
2818,6167, 100
2819,6167, 60
2820,6167, 100
2821,6167, 50
2822,6167, 100
2824,6167, 43
2825,6167, 100
2826,6167, 97
2827,6167, 100
2828,6167, 100
2829,6167, 100
2830,6167, 100
2831,6167, 100
2832,6167, 100
2833,6167, 95
2834,6167, 100
2835,6167, 88
2836,6167, 100
2837,6167, 100
2838,6167, 65
2839,6167, 100
2840,6167, 56
2841,6167, 84
2842,6167, 100
2843,6167, 100
2844,6167, 100
2845,6167, 100
2847,6167, 25
2848,6167, 100
2849,6167, 91
2850,6167, 100
2851,6167, 99
2852,6167, 100
2853,6167, 100
2854,6167, 71
2855,6167, 100
2856,6167, 54
2857,6167, 100
2858,6167, 100
2859,6167, 100
2860,6167, 100
2861,6167, 32
2862,6167, 100
2863,6167, 86
2864,6167, 100
2865,6167, 85
2866,6167, 100
2867,6167, 85
2869,6167, 100
2870,6167, 100
2871,6167, 57
2872,6167, 100
2873,6167, 100
2874,6167, 100
2875,6167, 100
2876,6167, 88
2877,6167, 100
2878,6167, 52
2879,6167, 100
2880,6167, 100
2881,6167, 100
2882,6167, 100
2883,6167, 81
2884,6167, 100
2885,6167, 100
2886,6167, 70
2887,6167, 49
2888,6167, 100
2889,6167, 80
2890,6167, 100
2891,6167, 100
2893,6167, 95
2894,6167, 100
2895,6167, 28
2896,6167, 100
2897,6167, 100
2898,6167, 59
2899,6167, 100
2900,6167, 93
2901,6167, 100
2902,6167, 100
2903,6167, 100
2904,6167, 100
2905,6167, 89
2906,6167, 100
2907,6167, 100
2908,6167, 100
2909,6167, 100
2910,6167, 50
2911,6167, 100
2912,6167, 100
2913,6167, 54
2914,6167, 100
2915,6167, 100
2917,6167, 75
2918,6167, 100
2919,6167, 100
2920,6167, 64
2921,6167, 100
2922,6167, 100
2923,6167, 53
2924,6167, 100
2925,6167, 100
2926,6167, 98
2927,6167, 100
2928,6167, 100
2929,6167, 53
2930,6167, 100
2931,6167, 100
2932,6167, 45
2933,6167, 100
2934,6167, 100
2935,6167, 89
2936,6167, 100
2937,6167, 77
2938,6167, 100
2939,6167, 100
2940,6167, 44
2942,6167, 100
2943,6167, 100
2944,6167, 100
2945,6167, 100
2946,6167, 59
2947,6167, 100
2948,6167, 100
2949,6167, 51
2950,6167, 100
2951,6167, 100
2952,6167, 100
2953,6167, 100
2954,6167, 100
2955,6167, 100
2956,6167, 100
2957,6167, 91
2958,6167, 100
2959,6167, 100
2960,6167, 100
2961,6167, 100
2962,6167, 47
2963,6167, 100
2964,6167, 100
2965,6167, 44
2966,6167, 100
2968,6167, 100
2969,6167, 48
2970,6167, 100
2971,6167, 100
2972,6167, 100
2973,6167, 93
2974,6167, 100
2975,6167, 100
2976,6167, 95
2977,6167, 93
2978,6167, 100
2979,6167, 100
2980,6167, 65
2981,6167, 100
2982,6167, 100
2983,6167, 100
2984,6167, 100
2985,6167, 95
2986,6167, 90
2987,6167, 100
2988,6167, 100
2989,6167, 100
2990,6167, 100
2991,6167, 100
2992,6167, 100
2994,6167, 50
2995,6167, 100
2996,6167, 100
2997,6167, 48
2998,6167, 100
2999,6167, 100
3000,6167, 68
3001,6167, 100
3002,6167, 100
3003,6167, 100
3004,6167, 47
3005,6167, 100
3006,6167, 100
3007,6167, 73
3008,6167, 100
3009,6167, 100
3010,6167, 48
3011,6167, 100
3012,6167, 100
3013,6167, 100
3014,6167, 100
3015,6167, 100
3016,6167, 100
3017,6167, 96
3019,6167, 100
3020,6167, 54
3021,6167, 100
3022,6167, 100
3023,6167, 100
3024,6167, 100
3025,6167, 67
3026,6167, 100
3027,6167, 39
3028,6167, 100
3029,6167, 100
3030,6167, 73
3031,6167, 100
3032,6167, 64
3033,6167, 100
3034,6167, 100
3035,6167, 100
3036,6167, 100
3037,6167, 100
3038,6167, 100
3039,6167, 55
3040,6167, 100
3042,6167, 89
3043,6167, 100
3044,6167, 100
3045,6167, 68
3046,6167, 100
3047,6167, 19
3048,6167, 100
3049,6167, 87
3050,6167, 100
3051,6167, 100
3052,6167, 100
3053,6167, 100
3054,6167, 32
3055,6167, 100
3056,6167, 100
3057,6167, 35
3058,6167, 100
3059,6167, 73
3060,6167, 100
3061,6167, 74
3062,6167, 100
3063,6167, 100
3065,6167, 100
3066,6167, 100
3067,6167, 82
3068,6167, 100
3069,6167, 100
3070,6167, 100
3071,6167, 100
3072,6167, 59
3073,6167, 100
3074,6167, 100
3075,6167, 70
3076,6167, 100
3077,6167, 69
3078,6167, 100
3079,6167, 100
3080,6167, 97
3081,6167, 100
3082,6167, 100
3083,6167, 56
3084,6167, 100
3085,6167, 87
3086,6167, 100
3087,6167, 100
3088,6167, 82
3089,6167, 100
3091,6167, 100
3092,6167, 43
3093,6167, 100
3094,6167, 100
3095,6167, 89
3096,6167, 100
3097,6167, 43
3098,6167, 100
3099,6167, 100
3100,6167, 67
3101,6167, 100
3102,6167, 100
3103,6167, 100
3104,6167, 100
3105,6167, 50
3106,6167, 100
3107,6167, 100
3108,6167, 77
3109,6167, 100
3110,6167, 100
3111,6167, 100
3112,6167, 100
3113,6167, 100
3114,6167, 31
3116,6167, 100
3117,6167, 100
3118,6167, 78
3119,6167, 100
3120,6167, 100
3121,6167, 100
3122,6167, 100
3123,6167, 45
3124,6167, 100
3125,6167, 100
3126,6167, 70
3127,6167, 100
3128,6167, 100
3129,6167, 100
3130,6167, 100
3131,6167, 69
3132,6167, 100
3133,6167, 100
3134,6167, 48
3135,6167, 100
3136,6167, 100
3137,6167, 100
3138,6167, 82
3139,6167, 100
3141,6167, 100
3142,6167, 45
3143,6167, 100
3144,6167, 100
3145,6167, 100
3146,6167, 100
3147,6167, 72
3148,6167, 100
3149,6167, 100
3150,6167, 100
3151,6167, 100
3152,6167, 100
3153,6167, 100
3154,6167, 100
3155,6167, 96
3156,6167, 100
3157,6167, 100
3158,6167, 100
3159,6167, 100
3160,6167, 100
3161,6167, 98
3162,6167, 100
3163,6167, 100
3164,6167, 73
3166,6167, 100
3167,6167, 89
3168,6167, 100
3169,6167, 100
3170,6167, 47
3171,6167, 100
3172,6167, 100
3173,6167, 92
3174,6167, 100
3175,6167, 100
3176,6167, 90
3177,6167, 100
3178,6167, 100
3179,6167, 100
3180,6167, 100
3181,6167, 100
3182,6167, 97
3183,6167, 100
3184,6167, 71
3185,6167, 100
3186,6167, 100
3187,6167, 100
3188,6167, 100
3189,6167, 49
3190,6167, 100
3192,6167, 100
3193,6167, 74
3194,6167, 100
3195,6167, 100
3196,6167, 97
3197,6167, 100
3198,6167, 49
3199,6167, 100
3200,6167, 100
3201,6167, 100
3202,6167, 100
3203,6167, 100
3204,6167, 100
3205,6167, 100
3206,6167, 62
3207,6167, 100
3208,6167, 100
3209,6167, 43
3210,6167, 100
3211,6167, 100
3212,6167, 100
3213,6167, 100
3214,6167, 50
3215,6167, 100
3216,6167, 100
3218,6167, 100
3219,6167, 100
3220,6167, 100
3221,6167, 59
3222,6167, 100
3223,6167, 100
3224,6167, 57
3225,6167, 100
3226,6167, 100
3227,6167, 100
3228,6167, 100
3229,6167, 49
3230,6167, 100
3231,6167, 100
3232,6167, 98
3233,6167, 100
3234,6167, 81
3235,6167, 100
3236,6167, 100
3237,6167, 43
3238,6167, 100
3239,6167, 57
3240,6167, 100
3241,6167, 100
3242,6167, 100
3244,6167, 100
3245,6167, 100
3246,6167, 100
3247,6167, 100
3248,6167, 100
3249,6167, 100
3250,6167, 100
3251,6167, 89
3252,6167, 100
3253,6167, 100
3254,6167, 76
3255,6167, 100
3256,6167, 100
3257,6167, 100
3258,6167, 100
3259,6167, 74
3260,6167, 100
3261,6167, 100
3262,6167, 77
3263,6167, 100
3264,6167, 61
3265,6167, 100
3266,6167, 74
3267,6167, 100
3268,6167, 100
3269,6167, 47
3271,6167, 100
3272,6167, 100
3273,6167, 100
3274,6167, 100
3275,6167, 100
3276,6167, 100
3277,6167, 100
3278,6167, 48
3279,6167, 100
3280,6167, 100
3281,6167, 53
3282,6167, 100
3283,6167, 100
3284,6167, 68
3285,6167, 100
3286,6167, 100
3287,6167, 100
3288,6167, 100
3289,6167, 100
3290,6167, 76
3291,6167, 100
3292,6167, 100
3293,6167, 100
3294,6167, 54
3295,6167, 100
3297,6167, 100
3298,6167, 100
3299,6167, 61
3300,6167, 100
3301,6167, 100
3302,6167, 59
3303,6167, 100
3304,6167, 100
3305,6167, 97
3306,6167, 100
3307,6167, 100
3308,6167, 100
3309,6167, 100
3310,6167, 100
3311,6167, 94
3312,6167, 100
3313,6167, 100
3314,6167, 65
3315,6167, 100
3316,6167, 100
3317,6167, 70
3318,6167, 100
3319,6167, 100
3320,6167, 100
3321,6167, 100
3322,6167, 100
3324,6167, 100
3325,6167, 97
3326,6167, 100
3327,6167, 54
3328,6167, 100
3329,6167, 100
3330,6167, 85
3331,6167, 100
3332,6167, 100
3333,6167, 90
3334,6167, 100
3335,6167, 100
3336,6167, 100
3337,6167, 100
3338,6167, 85
3339,6167, 100
3340,6167, 100
3341,6167, 59
3342,6167, 100
3343,6167, 100
3344,6167, 100
3345,6167, 49
3346,6167, 100
3347,6167, 100
3348,6167, 100
3350,6167, 100
3351,6167, 83
3352,6167, 100
