timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1770731400897274706, -1.284679221710547949e+02, -3.433402592707428539e+03, -1.335417740286806747e+03, -5.197299535015708072e-01, 5.081538525056095157e-01, -5.998737085009039349e-01, -3.343829712565145607e-01, -1.726634898836327592e+00, -2.095748269290546375e+02, -1.346434221971030638e+02, -1.731358272142590263e-02, 7.336302740270984890e-02, -2.300193147102484563e-03, -4.780041218009825968e-03, -1.107736349863110009e-01, 1.783267451381755353e-01, 0
1770731400997963171, -1.286248074990966188e+02, -3.454548143122954116e+03, -1.349036399869075694e+03, -5.236159732202643191e-01, 5.100949751085644968e-01, -5.980400953587144963e-01, -3.285992594345398810e-01, -1.692623448222912552e+00, -2.105503800879262144e+02, -1.358915047280332828e+02, -1.731336234632456506e-02, 7.336204174452402860e-02, -2.300190963404821331e-03, -4.780063889829461177e-03, -1.107735964902708120e-01, 1.783267165159451162e-01, 0
1770731401098603696, -1.287864890216654032e+02, -3.475788946984604991e+03, -1.362765107011963437e+03, -5.204050099478885194e-01, 5.152705561779857835e-01, -5.964551007220592060e-01, -3.285060005232866565e-01, -1.553921199614778814e+00, -2.115057289634519861e+02, -1.369372335516747228e+02, -1.731325206625551269e-02, 7.336114064465978912e-02, -2.300070149991332268e-03, -4.780080598464408158e-03, -1.107735638482721385e-01, 1.783266936660421187e-01, 0
1770731401203785623, -1.289247578214756231e+02, -3.498085755078774582e+03, -1.377226489587078277e+03, -5.221370324808133345e-01, 5.179096647029330924e-01, -5.949883344176454258e-01, -3.242396959447468308e-01, -1.087408430858895603e+00, -2.124154507433195818e+02, -1.380799372721396594e+02, -1.731327788282531477e-02, 7.336010190185598967e-02, -2.299781728593749009e-03, -4.780095513960723637e-03, -1.107735326923594693e-01, 1.783266722689909045e-01, 0
1770731401298805995, -1.290286480024529396e+02, -3.518317274818534315e+03, -1.390388503318806443e+03, -5.234230659261872587e-01, 5.149462528305115416e-01, -5.946231884056638606e-01, -3.275391801945646275e-01, -1.120870676957041123e+00, -2.133444876456653674e+02, -1.389306903574624812e+02, -1.731332959017462675e-02, 7.335931917576683781e-02, -2.299475856551510752e-03, -4.780106912598111775e-03, -1.107734995532187183e-01, 1.783266519750845991e-01, 0
1770731401397531554, -1.291226301666965810e+02, -3.539425074673416020e+03, -1.404165955869539630e+03, 5.255855134025776421e-01, -5.145805476780436205e-01, 5.947289645797033675e-01, 3.244444278187989528e-01, -7.651770284183264659e-01, -2.143625219474035362e+02, -1.401472833548121173e+02, -1.731347372795876902e-02, 7.335841621124890299e-02, -2.299235028972968723e-03, -4.780121293339654673e-03, -1.107734695788379214e-01, 1.783266315275093272e-01, 0
1770731401496580748, -1.291996829750931397e+02, -3.560701976536692200e+03, -1.418101973016819557e+03, 5.232139119005730921e-01, -5.154108626464010134e-01, 5.969363362791691996e-01, 3.229022382848946715e-01, -7.471036153380742340e-01, -2.152580528486461162e+02, -1.411620335818939793e+02, -1.731365810034360062e-02, 7.335767291212239027e-02, -2.298723184300072078e-03, -4.780137095619503909e-03, -1.107734372129421663e-01, 1.783266094503647148e-01, 0
1770731401597043939, -1.292471876343892063e+02, -3.582372753941004248e+03, -1.432342422294047537e+03, 5.267652572589416327e-01, -5.162852054527214962e-01, 5.965231579820373664e-01, 3.164302014136759489e-01, -3.548043554888568041e-01, -2.161208607653976230e+02, -1.422177119768622902e+02, -1.731390880058271756e-02, 7.335685624979115804e-02, -2.298186199687194970e-03, -4.780161171871236646e-03, -1.107734046652536636e-01, 1.783265837113072461e-01, 0
1770731401700934307, -1.292815812903430128e+02, -3.604875905290502033e+03, -1.447166200346447113e+03, 5.312660423710678925e-01, -5.117867356513615684e-01, 5.948368112127216945e-01, 3.193742279223339420e-01, -1.543413214739398354e-01, -2.171467250784850762e+02, -1.433962854138935370e+02, -1.731432549391443212e-02, 7.335581178512955158e-02, -2.297511097784668294e-03, -4.780184806357654081e-03, -1.107733757183213541e-01, 1.783265601027408387e-01, 0
1770731401796900657, -1.292900322543638936e+02, -3.625762082952653145e+03, -1.460984623244426530e+03, 5.299340490776965895e-01, -5.130269074441801136e-01, 5.973887693660826503e-01, 3.148014518734874589e-01, -5.928615060383079366e-02, -2.180963562750959284e+02, -1.443673225902682304e+02, -1.731461375077298151e-02, 7.335479560842682323e-02, -2.297099962975140963e-03, -4.780204375217173007e-03, -1.107733471840532669e-01, 1.783265385662299585e-01, 0
1770731401897140248, -1.292829789308165402e+02, -3.647662015501177848e+03, -1.475507606736984144e+03, -5.317212150206910293e-01, 5.105126916015940708e-01, -5.966479653992654564e-01, -3.172704628476041289e-01, 1.798441668278317751e-01, -2.189487323829482364e+02, -1.454318215608378182e+02, -1.731484818968394290e-02, 7.335380468313584812e-02, -2.296626804376697591e-03, -4.780220657994248452e-03, -1.107733193100437913e-01, 1.783265189561258068e-01, 0
1770731401997269639, -1.292428861967876230e+02, -3.669628682763433972e+03, -1.490122328230306721e+03, -5.384595015270083884e-01, 5.037559989694906371e-01, -5.967432486384287582e-01, -3.165260714727788360e-01, 5.083452948281951267e-01, -2.199409873728518505e+02, -1.464912239925127153e+02, -1.731505567002285598e-02, 7.335255644860669277e-02, -2.296447697883200086e-03, -4.780237532855241382e-03, -1.107732917191827510e-01, 1.783264988746188218e-01, 0
1770731402097270750, -1.291865992409464070e+02, -3.691670239269209560e+03, -1.504842718118923131e+03, -5.369095449582218516e-01, 5.076130617491839692e-01, -5.992893324227517304e-01, -3.080737186432283559e-01, 7.357146557361988748e-01, -2.208500836735393591e+02, -1.478237688429163086e+02, -1.731502859750153750e-02, 7.335127543246416915e-02, -2.296409771701116327e-03, -4.780252730515012656e-03, -1.107732661876836416e-01, 1.783264801824372414e-01, 0
1770731402196370080, -1.291045307805334232e+02, -3.713597282645844189e+03, -1.519528128378590281e+03, -5.438718212619852999e-01, 5.028525830942417452e-01, -5.950391265489842763e-01, -3.118832467261456465e-01, 8.964098789056117456e-01, -2.216341801508584979e+02, -1.484804152632378873e+02, -1.731495328642713646e-02, 7.335003807437925905e-02, -2.296449100231579867e-03, -4.780266798740484373e-03, -1.107732424229912471e-01, 1.783264628503210547e-01, 0
1770731402296544578, -1.289924067682886175e+02, -3.735848878673783929e+03, -1.534473588108547347e+03, -5.455773829333949720e-01, 5.032693664958896029e-01, -5.939070626185355417e-01, -3.103863156619452446e-01, 1.318701314109786749e+00, -2.226455111704373735e+02, -1.499688502899685432e+02, -1.731486320298823364e-02, 7.334864272470430213e-02, -2.296576530413733160e-03, -4.780281702546504419e-03, -1.107732169719023302e-01, 1.783264435530813874e-01, 0
1770731402398530116, -1.288580384209053022e+02, -3.758614302314697397e+03, -1.549833357989531351e+03, -5.407879045433469090e-01, 5.086882455663215286e-01, -5.950292817586863015e-01, -3.077740485681267901e-01, 1.343398102263298810e+00, -2.236630575884326220e+02, -1.509166636923042688e+02, -1.731477375756608830e-02, 7.334717022925203722e-02, -2.296679030317284095e-03, -4.780290389786347703e-03, -1.107731884558667695e-01, 1.783264255855359637e-01, 0
1770731402499151960, -1.286977668346800101e+02, -3.781153404711366420e+03, -1.565072487336448376e+03, -5.469466550527120052e-01, 5.058213501605948181e-01, -5.915102998031678272e-01, -3.083985789123047661e-01, 1.990638883156727212e+00, -2.244630165124420671e+02, -1.520637889747096381e+02, -1.731466729016302789e-02, 7.334586050762330334e-02, -2.296704208264480854e-03, -4.780300558627536070e-03, -1.107731605869673869e-01, 1.783264073100718772e-01, 0
1770731402594030083, -1.285132267631947798e+02, -3.802497194635826872e+03, -1.579558392037098201e+03, -5.419795597325720582e-01, 5.138936293556330970e-01, -5.915885342682165593e-01, -3.036354733264306494e-01, 1.992347360507707776e+00, -2.254381669867535152e+02, -1.532605739202899429e+02, -1.731453575195424088e-02, 7.334445509705696253e-02, -2.296884681731560865e-03, -4.780314292701691795e-03, -1.107731329385081426e-01, 1.783263875803417775e-01, 0
1770731402694581851, -1.283072030656891513e+02, -3.825210022803406446e+03, -1.595012410170837029e+03, -5.431226056744133945e-01, 5.145971517723082478e-01, -5.888509926071402445e-01, -3.057157423144080677e-01, 2.218471289013669967e+00, -2.263140473241359416e+02, -1.541615883298248662e+02, -1.731445148842252271e-02, 7.334309286858479993e-02, -2.296907086582629896e-03, -4.780327621312674934e-03, -1.107731053615207267e-01, 1.783263680140713403e-01, 0
1770731402800792409, -1.280549753748851742e+02, -3.849299337455837758e+03, -1.611451697364718939e+03, -5.445364279567410648e-01, 5.153927372874920199e-01, -5.857505066702273222e-01, -3.078095984776813010e-01, 2.483997854929868687e+00, -2.272988841191582594e+02, -1.554344650782440738e+02, -1.731434205361195855e-02, 7.334156771487077009e-02, -2.297110896438006502e-03, -4.780347182751629696e-03, -1.107730776868392775e-01, 1.783263450698296115e-01, 0
1770731402896052246, -1.278097863981274571e+02, -3.870996808049354513e+03, -1.626312410948416073e+03, -5.424967130707637475e-01, 5.202048315123309896e-01, -5.848467246813127129e-01, -3.050222257609854215e-01, 2.755158884732056723e+00, -2.282172689555285388e+02, -1.565384844433942249e+02, -1.731426041949901684e-02, 7.334014848980358048e-02, -2.297078704218401615e-03, -4.780365451831074253e-03, -1.107730515929017528e-01, 1.783263237513943444e-01, 0
1770731402997308325, -1.275207081029484044e+02, -3.894149153445642241e+03, -1.642210916836314027e+03, -5.454961816176689959e-01, 5.181011258262607777e-01, -5.821766612853245260e-01, -3.083431113431539528e-01, 2.986517630181116267e+00, -2.290530680690938823e+02, -1.575450809192020927e+02, -1.731407209487953111e-02, 7.333889180538197272e-02, -2.296960272509645726e-03, -4.780381855066772809e-03, -1.107730262776892988e-01, 1.783263039784084292e-01, 0
1770731403097567653, -1.272177035154086155e+02, -3.917165804827921875e+03, -1.658065836745070555e+03, -5.477239549123962270e-01, 5.154200928930928738e-01, -5.820257846206284835e-01, -3.091707992258340143e-01, 3.169775872231207270e+00, -2.300995280458181753e+02, -1.586458822214345048e+02, -1.731373776659470703e-02, 7.333761332634110286e-02, -2.297042829167733613e-03, -4.780409188645533443e-03, -1.107730000852148872e-01, 1.783262788828877399e-01, 0
1770731403196482674, -1.268852352876045302e+02, -3.939965870662428188e+03, -1.673824199028599651e+03, -5.503253911004404308e-01, 5.184905994605502055e-01, -5.805023516937768413e-01, -3.022027164986795245e-01, 3.376106638122403414e+00, -2.310049607095513977e+02, -1.598632026888275561e+02, -1.731339858386228558e-02, 7.333635544287610275e-02, -2.297150398788032517e-03, -4.780434382162853518e-03, -1.107729758253015728e-01, 1.783262556267506682e-01, 0
1770731403297102388, -1.265322370792394651e+02, -3.963254398796942041e+03, -1.689967994544069597e+03, -5.505431544883551132e-01, 5.143490809113219209e-01, -5.839677499751043666e-01, -3.022067586946126094e-01, 3.556031834115122248e+00, -2.318708946961469621e+02, -1.610269737990660133e+02, -1.731279322111405408e-02, 7.333496701085624736e-02, -2.297451007774952824e-03, -4.780458727034544997e-03, -1.107729553722640869e-01, 1.783262347561539451e-01, 0
1770731403396965881, -1.261486412817031493e+02, -3.986458668221441258e+03, -1.706102887281631411e+03, -5.547716366999688731e-01, 5.125808033703532773e-01, -5.839258022972558804e-01, -2.975231226996435940e-01, 3.971798569140276847e+00, -2.327835337538288059e+02, -1.622033532759640764e+02, -1.731226160533350794e-02, 7.333354174683827387e-02, -2.297743307081758554e-03, -4.780486518302744930e-03, -1.107729339317704009e-01, 1.783262118688844489e-01, 0
1770731403496112381, -1.257545356883762651e+02, -4.009587909637873508e+03, -1.722247630829692980e+03, -5.523882116661387176e-01, 5.154908706074677882e-01, -5.854902093467574398e-01, -2.938326746495871777e-01, 4.189056131048906728e+00, -2.337982613034652388e+02, -1.632458728347040733e+02, -1.731166411732162902e-02, 7.333224033407027831e-02, -2.298075705657441452e-03, -4.780507625427516012e-03, -1.107729195958113283e-01, 1.783261954235481894e-01, 0
1770731403596356168, -1.253221926174792031e+02, -4.033059613082755277e+03, -1.738666477736956040e+03, -5.568984639884015930e-01, 5.077254679448364172e-01, -5.885791483209728003e-01, -2.926662538956523174e-01, 4.506982023890621747e+00, -2.346787614435093872e+02, -1.644487220028790659e+02, -1.731102462657326674e-02, 7.333109485591259025e-02, -2.298253629732255159e-03, -4.780531391274417570e-03, -1.107729021005066233e-01, 1.783261763236465014e-01, 0
1770731403695621982, -1.248681742085546063e+02, -4.056398139548575728e+03, -1.755047788797555540e+03, -5.553372937874607729e-01, 5.072869737944377677e-01, -5.925292187564339397e-01, -2.883912988756610063e-01, 4.634342163121575098e+00, -2.355893400171204348e+02, -1.656535580263807788e+02, -1.731038846696357492e-02, 7.332996300173520721e-02, -2.298513385390653276e-03, -4.780550381517405072e-03, -1.107728824892924013e-01, 1.783261586396318876e-01, 0
1770731403792029680, -1.244132217096317987e+02, -4.079150963538122596e+03, -1.771057935578310889e+03, -5.556356918033089620e-01, 5.012194523227608833e-01, -5.954216936816004724e-01, -2.924398148352311821e-01, 4.749324518942419360e+00, -2.363852273681322629e+02, -1.665252170005867924e+02, -1.730964764323191310e-02, 7.332899826548174016e-02, -2.298875517997118860e-03, -4.780567587012719138e-03, -1.107728645456872718e-01, 1.783261425467040640e-01, 0
1770731403895589336, -1.238735032514274081e+02, -4.103686396223331030e+03, -1.788383453560448061e+03, -5.536138499505338650e-01, 5.082985311844576692e-01, -5.982999959783792399e-01, -2.778154480063017018e-01, 5.323312605668018449e+00, -2.373458682341988890e+02, -1.679552234632455736e+02, -1.730904230674475131e-02, 7.332798828844550032e-02, -2.298890759737436638e-03, -4.780592766429031526e-03, -1.107728415396432020e-01, 1.783261204293767610e-01, 0
1770731403995231177, -1.233378048980404458e+02, -4.127381362246862409e+03, -1.805149247204086805e+03, -5.586862538456659477e-01, 5.019245939063615713e-01, -5.946851753629290860e-01, -2.868639294149625263e-01, 5.587747332708419279e+00, -2.381957243728485309e+02, -1.688333730726568831e+02, -1.730859732185997465e-02, 7.332689645106227339e-02, -2.299003218735295485e-03, -4.780622515702007136e-03, -1.107728196061086440e-01, 1.783260970074746210e-01, 0
1770731404094111694, -1.227728162830667600e+02, -4.150988195101802376e+03, -1.821910509893091103e+03, -5.522842386620103738e-01, 5.067070521409283712e-01, -5.968885208578345036e-01, -2.862763991395737562e-01, 5.742244789334168154e+00, -2.392100404347203266e+02, -1.701312400507430311e+02, -1.730817381244887168e-02, 7.332590192386699568e-02, -2.299099617663184682e-03, -4.780650368364057143e-03, -1.107727989604844615e-01, 1.783260751163203706e-01, 0
1770731404198287691, -1.221447603463799112e+02, -4.175956431302120109e+03, -1.839690496101829240e+03, -5.499932498415975868e-01, 5.144765155007452462e-01, -5.932140819427876854e-01, -2.844615845974026169e-01, 6.289799148049851851e+00, -2.401295772405576656e+02, -1.711745780729067121e+02, -1.730760153231431647e-02, 7.332490707721631140e-02, -2.299076448376657141e-03, -4.780673130893620636e-03, -1.107727749473230022e-01, 1.783260540908467306e-01, 0
1770731404296521435, -1.215227677841001110e+02, -4.199584722070851967e+03, -1.856546858618554779e+03, -5.547781239405691345e-01, 5.081216525530112271e-01, -5.920755091477120091e-01, -2.889294219550112008e-01, 6.479085545889254227e+00, -2.409787854614337448e+02, -1.721303296001760543e+02, -1.730711473688411467e-02, 7.332401274845602723e-02, -2.299084742477595748e-03, -4.780690143157327772e-03, -1.107727542738739801e-01, 1.783260372064049137e-01, 0
1770731404396266368, -1.208664808490013769e+02, -4.223667311610060096e+03, -1.873773578554568530e+03, 5.523039173687298575e-01, -5.094146262174192863e-01, 5.906223412032306497e-01, 2.943167877076282024e-01, 6.737535530750873747e+00, -2.419479721045668157e+02, -1.733162877065010434e+02, -1.730663760710505691e-02, 7.332318470699393520e-02, -2.299128764868851958e-03, -4.780708343398467480e-03, -1.107727340934011179e-01, 1.783260200614405766e-01, 0
1770731404496137491, -1.201803328056545581e+02, -4.247875154158131409e+03, -1.891138638686459672e+03, 5.500963859150425073e-01, -5.097666137681270415e-01, 5.911681000572074351e-01, 2.967359822558390814e-01, 7.065288242627728366e+00, -2.428203960477668488e+02, -1.744280693897545405e+02, -1.730607217688649030e-02, 7.332223540095614278e-02, -2.299299677621138328e-03, -4.780721197490392024e-03, -1.107727108249967063e-01, 1.783260039949225717e-01, 0
1770731404593496179, -1.194832476385913651e+02, -4.271556978829172294e+03, -1.908167014874730967e+03, 5.525598475375509411e-01, -5.081907995023956515e-01, 5.878690913094123394e-01, 3.013795906716978945e-01, 7.461851014242009583e+00, -2.436925260566952431e+02, -1.755267772011323473e+02, -1.730554417886106741e-02, 7.332133047174241303e-02, -2.299467116491230208e-03, -4.780732937658431145e-03, -1.107726893648249000e-01, 1.783259892786072942e-01, 0
1770731404697485281, -1.186901532718464694e+02, -4.296949186178018863e+03, -1.926494288860566712e+03, 5.513163933442734033e-01, -5.143200810109088694e-01, 5.875335565607597843e-01, 2.938186662107415970e-01, 7.681225894421507050e+00, -2.446374964942784516e+02, -1.769059554475549305e+02, -1.730492020754267196e-02, 7.332043950569457069e-02, -2.299705754052035200e-03, -4.780751204018458995e-03, -1.107726636627603123e-01, 1.783259701019697940e-01, 0
1770731404796294698, -1.179242138370691180e+02, -4.321167188612002064e+03, -1.944018238570469066e+03, 5.510579659465197899e-01, -5.169661679247710140e-01, 5.846124432129786719e-01, 2.954816248578134297e-01, 7.900208443514324941e+00, -2.455145796277382715e+02, -1.778024135014613876e+02, -1.730433257807899305e-02, 7.331964879430555304e-02, -2.299756836962727879e-03, -4.780764854756832868e-03, -1.107726361464933529e-01, 1.783259523704220362e-01, 0
1770731404889957784, -1.171640491189329794e+02, -4.344205231791739607e+03, -1.960727349471758316e+03, 5.508700770107682887e-01, -5.198543928657324287e-01, 5.842273748193806959e-01, 2.914994733854693321e-01, 8.276565416131335340e+00, -2.463705071858797453e+02, -1.790065049225667906e+02, -1.730382600533093840e-02, 7.331894163717032897e-02, -2.299703586923860371e-03, -4.780776867736508985e-03, -1.107726115036692521e-01, 1.783259366310756266e-01, 0
1770731404995439165, -1.162876969608863220e+02, -4.370243729981290016e+03, -1.979660397844425006e+03, 5.545931077868666570e-01, -5.162287694018364848e-01, 5.802838029514669760e-01, 2.986721454527584418e-01, 8.467729509207273964e+00, -2.473017862638110671e+02, -1.798946943736994513e+02, -1.730347206851149885e-02, 7.331804611984797659e-02, -2.299423096708912238e-03, -4.780795918939009966e-03, -1.107725859517421224e-01, 1.783259177175272603e-01, 0
1770731405091425420, -1.154542775741453227e+02, -4.394024522122944290e+03, -1.996982545239261071e+03, 5.580915456728149371e-01, -5.144108119177256411e-01, 5.769880887489321486e-01, 3.016622095532173198e-01, 8.909289190803720615e+00, -2.482520149604824269e+02, -1.811501212768521043e+02, -1.730326223350054163e-02, 7.331717879590969600e-02, -2.299262709301807660e-03, -4.780812027078001902e-03, -1.107725641242271325e-01, 1.783259017000245472e-01, 0
1770731405196671419, -1.145170446044341901e+02, -4.420199006228913277e+03, -2.016119804343354417e+03, 5.602887457617377054e-01, -5.219350976013041876e-01, 5.694942185445225347e-01, 2.988923055366592418e-01, 8.892569622023280829e+00, -2.491882359987957045e+02, -1.823588603302074773e+02, -1.730326355536614125e-02, 7.331600843336816276e-02, -2.299109616778480854e-03, -4.780834356608302214e-03, -1.107725362274024766e-01, 1.783258805520979429e-01, 0
1770731405295628863, -1.136078842206934780e+02, -4.444901674422964788e+03, -2.034217475038002704e+03, 5.651340199268575226e-01, -5.191850044577889234e-01, 5.665178831599424480e-01, 3.002131887966517088e-01, 9.438803296793265574e+00, -2.500323399962179280e+02, -1.834796869296125408e+02, -1.730328407395501783e-02, 7.331489849570151096e-02, -2.299055041090503331e-03, -4.780856710594620466e-03, -1.107725098414640980e-01, 1.783258598896324265e-01, 0
1770731405394902386, -1.126651457542188979e+02, -4.469773189266728878e+03, -2.052517399468124040e+03, 5.659739143266437900e-01, -5.262025343981948655e-01, 5.636811589018886348e-01, 2.916298547709358924e-01, 9.324297380053518935e+00, -2.510623038398987319e+02, -1.849842142199931914e+02, -1.730330083822090650e-02, 7.331383245647235536e-02, -2.299032745685157617e-03, -4.780881281138172484e-03, -1.107724840379659265e-01, 1.783258384411924580e-01, 0
1770731405492929393, -1.117369965016572593e+02, -4.494424068454963162e+03, -2.070684991190057190e+03, 5.631617072433477977e-01, -5.251748606930973784e-01, 5.657730218829124524e-01, 2.948578384581646561e-01, 9.671406864923758562e+00, -2.518463683030507525e+02, -1.858396072522823488e+02, -1.730325831432919306e-02, 7.331290485589596340e-02, -2.298929975894314481e-03, -4.780903994673081289e-03, -1.107724599891453526e-01, 1.783258184875482766e-01, 0
1770731405594976413, -1.107160036749156689e+02, -4.520170181115932792e+03, -2.089721352736599783e+03, 5.676442424761521943e-01, -5.284375430910621674e-01, 5.652041791509153645e-01, 2.812081309384513728e-01, 1.021225882819706854e+01, -2.527589872862329514e+02, -1.872008636562024435e+02, -1.730317424622935044e-02, 7.331166432197414040e-02, -2.299065831238646801e-03, -4.780926227816218593e-03, -1.107724363413866431e-01, 1.783257987839556025e-01, 0
1770731405693876357, -1.097200298363447359e+02, -4.545218124607063146e+03, -2.108276788133804530e+03, 5.718376825692990106e-01, -5.212740667951456519e-01, 5.638586147382940172e-01, 2.886840395069249499e-01, 1.014869676487829508e+01, -2.536954412622774271e+02, -1.881557170828423580e+02, -1.730308783762170982e-02, 7.331047332490452095e-02, -2.298984637347094816e-03, -4.780946354472679835e-03, -1.107724123211020067e-01, 1.783257801253631813e-01, 0
1770731405794870212, -1.086713663757352890e+02, -4.570889448239900048e+03, -2.127355089835671606e+03, 5.725355375690106552e-01, -5.206755768941837559e-01, 5.668999363902910149e-01, 2.823552088543026528e-01, 1.055448375088174906e+01, -2.546483986802025754e+02, -1.896033113944735078e+02, -1.730300301078186234e-02, 7.330929059179101814e-02, -2.299148400626252215e-03, -4.780968810888645316e-03, -1.107723871283200351e-01, 1.783257601861337749e-01, 0
1770731405894675102, -1.076130932282291752e+02, -4.596349548166674140e+03, -2.146338186953851164e+03, 5.714578661962822492e-01, -5.188275450659156629e-01, 5.723376867127779599e-01, 2.769177820428534997e-01, 1.069030299560571251e+01, -2.555301536487012868e+02, -1.907936543961441487e+02, -1.730292549651638381e-02, 7.330837882273444350e-02, -2.299000874968872791e-03, -4.780983591948159694e-03, -1.107723644335816826e-01, 1.783257442748769350e-01, 0
1770731405994742665, -1.065221630355366074e+02, -4.621962024200057385e+03, -2.165472255426437187e+03, 5.767665507100476763e-01, -5.126691753459606815e-01, 5.727989655684820880e-01, 2.764272194915030068e-01, 1.108092265227910467e+01, -2.564046379586939679e+02, -1.918489832533540209e+02, -1.730285468614096295e-02, 7.330723574846065294e-02, -2.299068178820632379e-03, -4.780997292105790449e-03, -1.107723425600060513e-01, 1.783257292746130429e-01, 0
1770731406094711429, -1.053958069122385695e+02, -4.647642690712755211e+03, -2.184727252576300998e+03, 5.749590855671691259e-01, -5.168635021165307597e-01, 5.745407203554778741e-01, 2.686580182257889970e-01, 1.134720882656075069e+01, -2.573330664032204709e+02, -1.931851365074782336e+02, -1.730285952954017242e-02, 7.330614053272055397e-02, -2.299062914845105207e-03, -4.781008830696619784e-03, -1.107723191901832244e-01, 1.783257146449146457e-01, 0
1770731406193743226, -1.042579119179508496e+02, -4.673166931079156711e+03, -2.203902983842021968e+03, -5.766767911414906189e-01, 5.152731060339130753e-01, -5.728364909568726127e-01, -2.716539331302501581e-01, 1.174885587292753364e+01, -2.581879052188459696e+02, -1.941734342142947298e+02, -1.730288700166809218e-02, 7.330509867263883261e-02, -2.299098992562917561e-03, -4.781019326494913638e-03, -1.107722973010020900e-01, 1.783257011043239970e-01, 0
1770731406294706372, -1.030571054579893797e+02, -4.699277429049071543e+03, -2.223579319708149342e+03, -5.747230623571144559e-01, 5.197070079516576957e-01, -5.712951704006496989e-01, -2.705916771774196095e-01, 1.189477197435311417e+01, -2.590864558296852920e+02, -1.954718788505327893e+02, -1.730313639788239044e-02, 7.330387496163963401e-02, -2.298852389331898852e-03, -4.781025718182585829e-03, -1.107722729144413193e-01, 1.783256882435219071e-01, 0
1770731406395761151, -1.018324196686938024e+02, -4.725507364795178546e+03, -2.243386326163823014e+03, -5.752468738672061876e-01, 5.190196185375146598e-01, -5.698421555862664967e-01, -2.738422673656802364e-01, 1.233902885202495447e+01, -2.599520786310332596e+02, -1.966261702449148174e+02, -1.730335350130082425e-02, 7.330276176941323552e-02, -2.298421348112598354e-03, -4.781029515642875628e-03, -1.107722506156849362e-01, 1.783256775768723434e-01, 0
1770731406494549441, -1.006002813505470215e+02, -4.751234330411028168e+03, -2.262862027915301951e+03, -5.766473928379609593e-01, 5.200249494271663719e-01, -5.665081630039366933e-01, -2.758991438123006290e-01, 1.257069959539959569e+01, -2.608405130156939435e+02, -1.977708908809055970e+02, -1.730359045861597916e-02, 7.330151059786113588e-02, -2.298064979814092544e-03, -4.781030977782836817e-03, -1.107722278801690358e-01, 1.783256675774788080e-01, 0
1770731406594515064, -9.932562538753477099e+01, -4.777358502264954041e+03, -2.282695820839603130e+03, 5.752533797864242127e-01, -5.221117441171738704e-01, 5.648382142693612051e-01, 2.782816332426884531e-01, 1.288314539153092220e+01, -2.618314545377217541e+02, -1.989333617099298692e+02, -1.730399315429876836e-02, 7.330046399241273158e-02, -2.297540023666029465e-03, -4.781029033760068533e-03, -1.107722102681677756e-01, 1.783256609546768623e-01, 0
1770731406695270551, -9.801010983920605213e+01, -4.803774440051235615e+03, -2.302800980460791834e+03, 5.788073097938291056e-01, -5.224991879258704675e-01, 5.605168217316048862e-01, 2.789221922005069021e-01, 1.328617233981652035e+01, -2.627141608169542906e+02, -2.000388352632849376e+02, -1.730426683220547338e-02, 7.329922240400879585e-02, -2.297292765604834561e-03, -4.781031656010992746e-03, -1.107721940683684958e-01, 1.783256530869961887e-01, 0
1770731406793238967, -9.670003207649497767e+01, -4.829548471020386387e+03, -2.322473745182147468e+03, 5.766014297716770542e-01, -5.257190207703852369e-01, 5.601363790383959707e-01, 2.782041323619035555e-01, 1.341711235238517830e+01, -2.635058559729446301e+02, -2.014660787277620386e+02, -1.730460075416870649e-02, 7.329804787853284875e-02, -2.296969060354459979e-03, -4.781034186753932609e-03, -1.107721792238289676e-01, 1.783256458103399944e-01, 0
1770731406894741754, -9.531551032572785687e+01, -4.856344934051596283e+03, -2.342974660805841268e+03, 5.779237999678283888e-01, -5.248684142444436374e-01, 5.589531294400320593e-01, 2.794434258458470821e-01, 1.375044815892096572e+01, -2.644289590197704456e+02, -2.025985304182921709e+02, -1.730493802037905149e-02, 7.329693696932323976e-02, -2.296555944325481130e-03, -4.781051448599413396e-03, -1.107721610972779991e-01, 1.783256312534482191e-01, 0
1770731406993649911, -9.394582786686900988e+01, -4.882547675835431619e+03, -2.363078800801064062e+03, 5.765973829486216173e-01, -5.246419915781521670e-01, 5.624607729090861374e-01, 2.755433134522123906e-01, 1.404121587197120213e+01, -2.653388098500626597e+02, -2.039315905655794552e+02, -1.730535092090941876e-02, 7.329571649739451134e-02, -2.296044727224341633e-03, -4.781071830233858677e-03, -1.107721425203991583e-01, 1.783256152955546292e-01, 0
1770731407100538856, -9.242398913393972748e+01, -4.910958048711033371e+03, -2.384933736459463944e+03, 5.815347649497913940e-01, -5.205479541477974204e-01, 5.609309431006387348e-01, 2.760500347030615531e-01, 1.436385887318616561e+01, -2.662801437597385643e+02, -2.049341742143283795e+02, -1.730560488645366962e-02, 7.329469678625911977e-02, -2.295305024331167811e-03, -4.781088806087007217e-03, -1.107721181842416525e-01, 1.783255980177947952e-01, 0
