timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1770731416690385453, 2.108556022839619288e+02, -7.852684093562009366e+03, -4.936269002896282473e+03, 6.630577108205782944e-01, -5.073835880575253698e-01, 5.178040387357703001e-01, 1.865351016837601406e-01, 5.075805599064808860e+01, -3.452923201455209892e+02, -3.298260707579943869e+02, -1.729640917675658723e-02, 7.319038310028153083e-02, -2.290198456065584837e-03, -4.783035829201008789e-03, -1.107703998937403372e-01, 1.783241185541299401e-01, 
1770731416788879008, 2.158718742112382927e+02, -7.886732352543031993e+03, -4.968818393554812246e+03, 6.640451451472012545e-01, -5.067548534472743338e-01, 5.161147782503323622e-01, 1.893913920580195254e-01, 5.125390411767740062e+01, -3.460944088432806325e+02, -3.309090868376043773e+02, -1.729483683940539682e-02, 7.318880882610703797e-02, -2.290902443814470894e-03, -4.783030197871467222e-03, -1.107703568964173851e-01, 1.783240995631312498e-01, 
1770731416888059564, 2.209767099459336634e+02, -7.921095240781163739e+03, -5.001703025792728113e+03, 6.656220431631358903e-01, -5.069922797109599477e-01, 5.126904017857032425e-01, 1.924959113478269257e-01, 5.159199513087899902e+01, -3.467938318973082801e+02, -3.324084945246635812e+02, -1.729057345620300598e-02, 7.319040214787933540e-02, -2.291084333924328816e-03, -4.783001528470900120e-03, -1.107703374724785667e-01, 1.783241000396914300e-01, 
1770731416985924381, 2.260450868238515625e+02, -7.955080371892992844e+03, -5.034294299558193416e+03, -6.688025374474704243e-01, 5.046802516034144537e-01, -5.097372782399040014e-01, -1.953686687212513318e-01, 5.204926349241403472e+01, -3.475906941839691058e+02, -3.338551191177119222e+02, -1.729070891603117291e-02, 7.319033973591586306e-02, -2.291192615192760070e-03, -4.782981200925945538e-03, -1.107703603248497010e-01, 1.783241179096022588e-01, 
1770731417097655393, 2.318816522527679069e+02, -7.993954858950040034e+03, -5.071686678710326305e+03, -6.660154772723124728e-01, 5.078449961461223294e-01, -5.097710236592915001e-01, -1.965969159484381168e-01, 5.268590482982436640e+01, -3.483760285830891235e+02, -3.352691780930399545e+02, -1.728917764815315547e-02, 7.318885221482178405e-02, -2.293711620014972450e-03, -4.782964880307077893e-03, -1.107703334318072830e-01, 1.783241131486679454e-01, 
1770731417190232391, 2.367754498434816526e+02, -8.026229044950254320e+03, -5.102818317603163450e+03, -6.643973251630931331e-01, 5.117654616736939666e-01, -5.094136330098117948e-01, -1.927953761317495740e-01, 5.286721495944283333e+01, -3.491345938027783404e+02, -3.368548017845818663e+02, -1.728974382245875366e-02, 7.318536037228297320e-02, -2.295632956751010589e-03, -4.783068101169143937e-03, -1.107703287734744940e-01, 1.783240815778307786e-01, 
1770731417290549529, 2.421053003539919928e+02, -8.061281938355261445e+03, -5.136680931459319254e+03, -6.663557252714260581e-01, 5.125760064465294530e-01, -5.095015936525043587e-01, -1.834230385717064149e-01, 5.337748120681430208e+01, -3.497902010369311370e+02, -3.381839938348936130e+02, -1.729140478210192122e-02, 7.318416637644929723e-02, -2.295331719809425887e-03, -4.783102947421081705e-03, -1.107702893803180905e-01, 1.783240511472994061e-01, 
1770731417392999626, 2.475905130264992806e+02, -8.097161059828787984e+03, -5.171390523178156400e+03, -6.708632762144725037e-01, 5.052650365249348186e-01, -5.101657013178541034e-01, -1.854202380839343467e-01, 5.377675220236564968e+01, -3.506085141063413744e+02, -3.395548549571293506e+02, -1.729261988820130630e-02, 7.318538298288931876e-02, -2.289751216190823516e-03, -4.783123918028799916e-03, -1.107702677241272499e-01, 1.783240348312929713e-01, 
1770731417488321946, 2.527336828544198966e+02, -8.130616320312478820e+03, -5.203842341918954844e+03, -6.663047736360601103e-01, 5.100816668445278257e-01, -5.139531005048367795e-01, -1.780641801721285222e-01, 5.412565846136718761e+01, -3.513628662016230351e+02, -3.410496367969223002e+02, -1.729611250460212288e-02, 7.317791596894175632e-02, -2.292882734913275627e-03, -4.783155728936578505e-03, -1.107702362291261983e-01, 1.783240119446939942e-01, 
1770731417588044768, 2.581613514657301494e+02, -8.165685993269008577e+03, -5.237896003078431931e+03, 6.626881660193590928e-01, -5.082653244937337389e-01, 5.201150032630437181e-01, 1.788606662065811426e-01, 5.464400285481778496e+01, -3.520213616934163952e+02, -3.420987250648488498e+02, -1.729613544112762469e-02, 7.317798388740671955e-02, -2.292783612293886660e-03, -4.783148823407375357e-03, -1.107702640942826167e-01, 1.783240258841106429e-01, 
1770731417688377454, 2.636700260128289983e+02, -8.201045336480165133e+03, -5.272298454542448781e+03, 6.725709027965217635e-01, -5.008095929472198282e-01, 5.121925557610962354e-01, 1.857334599538489062e-01, 5.513571476500840163e+01, -3.528145859434422960e+02, -3.436700279906408468e+02, -1.729381901921408712e-02, 7.318089319261937564e-02, -2.286546648493281621e-03, -4.783142858367207817e-03, -1.107702726630450107e-01, 1.783240304835630174e-01, 
1770731417787946675, 2.691801465509847162e+02, -8.236210961356573534e+03, -5.306591298626277421e+03, 6.730827895441640063e-01, -5.017529115567324061e-01, 5.111292688251678484e-01, 1.842564645108497878e-01, 5.557023588449701634e+01, -3.536153388268475624e+02, -3.449678646465784482e+02, -1.729407614393032450e-02, 7.317838825052479235e-02, -2.287191368114250504e-03, -4.783180489860026398e-03, -1.107702426592534067e-01, 1.783240037824067592e-01, 
1770731417887799934, 2.747468503203354544e+02, -8.271556617578940859e+03, -5.341106102437043774e+03, 6.736878023009268412e-01, -4.997623961321068786e-01, 5.114098561987475700e-01, 1.866607924177400846e-01, 5.599667145154445080e+01, -3.543108213079014490e+02, -3.464295791379825573e+02, -1.729444985495519685e-02, 7.317735276097914188e-02, -2.285798624657163578e-03, -4.783172273167064954e-03, -1.107702353411516849e-01, 1.783240005257945016e-01, 
1770731417988144958, 2.803953388652114995e+02, -8.307140146722438658e+03, -5.375940132371303662e+03, -6.745536862898660058e-01, 5.037036570590027740e-01, -5.059726223517456711e-01, -1.877542425849212937e-01, 5.654951382490132517e+01, -3.550073704744042971e+02, -3.478006740156304204e+02, -1.729131920141588688e-02, 7.317759712233727620e-02, -2.287912880745719864e-03, -4.783218795740845283e-03, -1.107702213383857659e-01, 1.783239802943590857e-01, 
1770731418087507636, 2.860349831939339538e+02, -8.342453504439366952e+03, -5.410568062386961174e+03, -6.749150685413054518e-01, 5.045072311197776882e-01, -5.025910240716653377e-01, -1.932986459505994237e-01, 5.693777243015682643e+01, -3.558283154414168052e+02, -3.490944520624551615e+02, -1.728870013131882447e-02, 7.317488699058187496e-02, -2.290953496997172670e-03, -4.783246337880970277e-03, -1.107702071849236414e-01, 1.783239664144203596e-01, 
1770731418187712500, 2.917644653417347058e+02, -8.378142402397663318e+03, -5.445621486129532059e+03, -6.747828642050329728e-01, 5.108996126950449135e-01, -4.958773504483664496e-01, -1.943072958887889778e-01, 5.739347857871968728e+01, -3.564835643398299112e+02, -3.504834936562242547e+02, -1.728323775616822863e-02, 7.317557323242929179e-02, -2.296505662505844789e-03, -4.783252819728521163e-03, -1.107701779326629166e-01, 1.783239548763054239e-01, 
1770731418287655969, 2.975169852355028297e+02, -8.413819191169906844e+03, -5.480712968786267083e+03, 6.704871398907250590e-01, -5.101649786248326768e-01, 4.974206601395810834e-01, 2.067640604461583598e-01, 5.759410211207212882e+01, -3.573654999546602085e+02, -3.520002942397258607e+02, -1.728207005209763183e-02, 7.317208893582624607e-02, -2.298526698786159100e-03, -4.783244535497148224e-03, -1.107701713120654297e-01, 1.783239543438757957e-01, 
1770731418388107163, 3.033401115555787442e+02, -8.449751695905788438e+03, -5.516154950037162962e+03, -6.684636150676497302e-01, 5.148870919140760005e-01, -4.987515161902267846e-01, -1.982286634392338709e-01, 5.810222625406347419e+01, -3.580559078703364548e+02, -3.535189221507638990e+02, -1.728534175293508848e-02, 7.316873152811238790e-02, -2.301956662511343496e-03, -4.783225563104568506e-03, -1.107701469714262726e-01, 1.783239518637747267e-01, 
1770731418487434806, 3.091397996247833362e+02, -8.485352817818620679e+03, -5.551322927133794110e+03, -6.691304729693834386e-01, 5.083762852920241659e-01, -5.060763747157067671e-01, -1.941768926805128581e-01, 5.857513169189880387e+01, -3.588552800985198701e+02, -3.548627617976114266e+02, -1.728866346812293550e-02, 7.316714151444085601e-02, -2.295635082891106168e-03, -4.783200364306581034e-03, -1.107701454925273110e-01, 1.783239600122308310e-01, 
1770731418587095241, 3.149984662056739921e+02, -8.521154242340999190e+03, -5.586761174816481798e+03, -6.671398292828549792e-01, 5.059001057354355346e-01, -5.155628247324789415e-01, -1.821661465673177216e-01, 5.899559770945209891e+01, -3.595865766197584890e+02, -3.563303349648347194e+02, -1.729684942081345655e-02, 7.316027874522666730e-02, -2.292423018675572837e-03, -4.783216829514215854e-03, -1.107701384589591109e-01, 1.783239542684398327e-01, 
1770731418685685035, 3.208248553314168134e+02, -8.556644128788428134e+03, -5.621953729201632996e+03, 6.653742448535576726e-01, -4.958779951115749873e-01, 5.250309936753100315e-01, 1.890094810584897478e-01, 5.920846432633604195e+01, -3.604028957806954736e+02, -3.575782455853610031e+02, -1.730380984816147494e-02, 7.315528952951064201e-02, -2.285026498310155623e-03, -4.783219476564236870e-03, -1.107701368264363412e-01, 1.783239536505511480e-01, 
1770731418789179570, 3.270183406947833760e+02, -8.593962389205404179e+03, -5.659039565471477545e+03, 6.712724238070565397e-01, -4.911989879059379116e-01, 5.246493674620458236e-01, 1.812730772565440407e-01, 6.009688255274196678e+01, -3.608916388093730347e+02, -3.590315885941267879e+02, -1.730455459153045633e-02, 7.315726764563368345e-02, -2.280382062233926848e-03, -4.783194948446456082e-03, -1.107701132374686176e-01, 1.783239499522104865e-01, 
1770731418886961632, 3.328995127682665043e+02, -8.629278293803807173e+03, -5.694257900187766609e+03, -6.657114145033444785e-01, 4.916117748438370016e-01, -5.330560753383495332e-01, -1.760607735406294894e-01, 6.047013326193121685e+01, -3.615033090496373234e+02, -3.609611635838610937e+02, -1.730898525129418927e-02, 7.315263449197950685e-02, -2.276161563629636089e-03, -4.783174066689024374e-03, -1.107701236259619193e-01, 1.783239592487068648e-01, 
1770731418987818526, 3.390244058856276865e+02, -8.665768852880928534e+03, -5.730723288882514680e+03, 6.757002177789331876e-01, -4.744072338101714692e-01, 5.383836687668911436e-01, 1.688490965542489841e-01, 6.111186225604543409e+01, -3.618899588863404801e+02, -3.624341546225746811e+02, -1.731538243962175982e-02, 7.315526407144795629e-02, -2.265736384532288355e-03, -4.783180583676995348e-03, -1.107700559657804479e-01, 1.783239288553611357e-01, 
1770731419086711311, 3.450942278009907227e+02, -8.701588269980780751e+03, -5.766650033544236067e+03, -6.810957258592963415e-01, 4.681362555108325441e-01, -5.368636085857394491e-01, -1.695126079936034036e-01, 6.155019367519373930e+01, -3.625040864324079735e+02, -3.642850212808124297e+02, -1.731256957083434841e-02, 7.315861814653749906e-02, -2.262566742516817272e-03, -4.783181050452079211e-03, -1.107700631435293431e-01, 1.783239359614626485e-01, 
1770731419187714910, 3.513381997194056794e+02, -8.738231176570017851e+03, -5.803545916259725345e+03, -6.710119662023156240e-01, 4.755518104146934100e-01, -5.450446398242054791e-01, -1.628488790981135748e-01, 6.208249559559251907e+01, -3.631751753899038704e+02, -3.660476422683846067e+02, -1.731693007176573346e-02, 7.314782313110940182e-02, -2.267905640513721670e-03, -4.783187071091122948e-03, -1.107700387531741770e-01, 1.783239227835086149e-01, 
1770731419288076630, 3.576018507473174282e+02, -8.774712156346202391e+03, -5.840340845886114948e+03, -6.790708424717580849e-01, 4.717669771539529933e-01, -5.392011344513223392e-01, -1.598775993631550707e-01, 6.266621845869732965e+01, -3.638715002453266152e+02, -3.669959404507453087e+02, -1.732054714037218127e-02, 7.314582468816724359e-02, -2.267060136133180678e-03, -4.783188717628281302e-03, -1.107700508704533987e-01, 1.783239268997728888e-01, 
1770731419387174469, 3.638260637606642263e+02, -8.810795379904438960e+03, -5.876787600582249070e+03, -6.692039819447331839e-01, 4.795570767264288881e-01, -5.441218762107310480e-01, -1.616243315216781828e-01, 6.318286164500975843e+01, -3.646837915637630090e+02, -3.681981865055598746e+02, -1.731644062164243783e-02, 7.314018355814007333e-02, -2.271656183207208454e-03, -4.783239285516847905e-03, -1.107701050975824081e-01, 1.783239388097818678e-01, 
1770731419487075365, 3.701530298379203145e+02, -8.847287060904714963e+03, -5.913612558078348229e+03, 6.680218901717247526e-01, -4.820507895610202098e-01, 5.419172044818775236e-01, 1.664317698684370239e-01, 6.371811136575922774e+01, -3.655578872948395883e+02, -3.691545724794003718e+02, -1.731452570554342305e-02, 7.313779014302759784e-02, -2.272400120234266494e-03, -4.783245364453071226e-03, -1.107700675137338470e-01, 1.783239185159921913e-01, 
1770731419587914214, 3.765971930384619100e+02, -8.884207461204741776e+03, -5.950885701594643251e+03, 6.682501655404103902e-01, -4.822012702575260712e-01, 5.405094688352496402e-01, 1.696265466154368295e-01, 6.420870393652249675e+01, -3.664297080258536425e+02, -3.703734925395684741e+02, -1.731149709868325462e-02, 7.313767198421833315e-02, -2.273154227151246484e-03, -4.783242051750354051e-03, -1.107700455027304659e-01, 1.783239120954838719e-01, 
1770731419687349246, 3.830165321400185690e+02, -8.920676014373242651e+03, -5.987775255746166295e+03, -6.713837367766182229e-01, 4.837982062460424726e-01, -5.355079808965289567e-01, -1.685656430625746827e-01, 6.473502324441606959e+01, -3.672005742850696492e+02, -3.715508156340546293e+02, -1.731179513907364284e-02, 7.313756427024349638e-02, -2.273191204750329465e-03, -4.783244185222598407e-03, -1.107700793047741578e-01, 1.783239214260246841e-01, 
1770731419788272454, 3.895773861258739430e+02, -8.957769985528719189e+03, -6.025334351239738680e+03, 6.670753023114974756e-01, -4.817461738371990321e-01, 5.406049376524796335e-01, 1.751498399228560710e-01, 6.534617036008664570e+01, -3.679585434421339869e+02, -3.728280767919743539e+02, -1.731011299952371629e-02, 7.313397820580171127e-02, -2.273444854064121407e-03, -4.783201632612423329e-03, -1.107700429533286929e-01, 1.783239154148535954e-01, 
1770731419886992049, 3.960512556380675164e+02, -8.994139246541490138e+03, -6.062202182949635244e+03, -6.615045201286519072e-01, 4.869174570859342022e-01, -5.424457421877380003e-01, -1.762832284045297293e-01, 6.578828896517489966e+01, -3.687811167641046382e+02, -3.740910219184581251e+02, -1.730995337846079341e-02, 7.312690405522868919e-02, -2.278341842445230896e-03, -4.783188487331756396e-03, -1.107700174803568360e-01, 1.783239084354574788e-01, 
1770731419990118774, 4.028633861815745831e+02, -9.032209714303586225e+03, -6.100823524860625184e+03, -6.643721508232038886e-01, 4.915984294041391700e-01, -5.369236534443747599e-01, -1.692738012507504497e-01, 6.661193709621637993e+01, -3.694366973569892707e+02, -3.753045193978983320e+02, -1.730642969928352162e-02, 7.312893433388763242e-02, -2.281589842474196841e-03, -4.783219071362224302e-03, -1.107699868528006643e-01, 1.783238818235138579e-01, 
1770731420089316857, 4.094604536731516760e+02, -9.068916566453746782e+03, -6.138131894001252476e+03, -6.610582149919947970e-01, 4.939093645023003853e-01, -5.371961157421041300e-01, -1.745735068105335464e-01, 6.673458258617044692e+01, -3.704087171295899452e+02, -3.763226496699294330e+02, -1.730482143596667743e-02, 7.312154009488568140e-02, -2.283654138228248705e-03, -4.783300325061233885e-03, -1.107699365244372569e-01, 1.783238284800818252e-01, 
1770731420186789878, 4.160022308811004450e+02, -9.105053359929172075e+03, -6.174859082232675974e+03, 6.642301864980137971e-01, -4.906066826535359082e-01, 5.347525408599826946e-01, 1.792848636229479320e-01, 6.743696870263285348e+01, -3.710965359141104614e+02, -3.774175259520235954e+02, -1.730314996132016267e-02, 7.312336767229310475e-02, -2.282019483757927094e-03, -4.783277736583366191e-03, -1.107699118341285566e-01, 1.783238208248228984e-01, 
1770731420289939954, 4.229874660644888991e+02, -9.143377843661688530e+03, -6.213858847925056580e+03, -6.609234377732419174e-01, 4.887023073909700366e-01, -5.395626302915985661e-01, -1.822702173849398422e-01, 6.771941957584321869e+01, -3.721562562426967702e+02, -3.788691497676929316e+02, -1.730387098803114893e-02, 7.311853648955481122e-02, -2.282065656683417935e-03, -4.783316341894877123e-03, -1.107698847125242331e-01, 1.783237919576906583e-01, 
1770731420387342284, 4.296200284959296596e+02, -9.179652024451193938e+03, -6.250814224773825117e+03, -6.642910283455012443e-01, 4.847064017489901566e-01, -5.400187608125172067e-01, -1.793233719673382465e-01, 6.850458783319592726e+01, -3.726473886826597095e+02, -3.798886091639338360e+02, -1.730652660185360084e-02, 7.311785907617512903e-02, -2.278252551340322497e-03, -4.783322341964013104e-03, -1.107699091220307602e-01, 1.783238000229064313e-01, 
1770731420490847172, 4.367285199941912310e+02, -9.218255568029406277e+03, -6.290191048824776772e+03, -6.609395233702387573e-01, 4.738556908753833175e-01, -5.504094593694289772e-01, -1.888628012838631243e-01, 6.890072058883366424e+01, -3.735287808628492030e+02, -3.814575155381720606e+02, -1.730806559962435806e-02, 7.311844765681710379e-02, -2.267974508691030563e-03, -4.783331178222507973e-03, -1.107699181007597289e-01, 1.783238020761894194e-01, 
1770731420586950422, 4.433894908587259920e+02, -9.254181282034958713e+03, -6.326919667347890936e+03, 6.620306099717830906e-01, -4.806770971051277375e-01, 5.490069669921397999e-01, 1.710448770734397661e-01, 6.922969038286169052e+01, -3.742536116290256700e+02, -3.829061802482035546e+02, -1.730945449683053694e-02, 7.311030215838790203e-02, -2.271702150602697857e-03, -4.783416265983982639e-03, -1.107699059928711482e-01, 1.783237656119220915e-01, 
1770731420686504679, 4.503078829851870069e+02, -9.291480335551588723e+03, -6.365073978768002235e+03, -6.691319153767156802e-01, 4.748287014966167119e-01, -5.435977934025756353e-01, -1.769226471291208136e-01, 7.021395532658348770e+01, -3.747005321401691731e+02, -3.839109438833408490e+02, -1.730972475239217490e-02, 7.311623804479108757e-02, -2.266647536552363409e-03, -4.783473382357547425e-03, -1.107698959187116833e-01, 1.783237405057847280e-01, 
1770731420787023721, 4.573867839462212146e+02, -9.329184592865627565e+03, -6.403723610631056545e+03, -6.736798274953589294e-01, 4.618250140424486339e-01, -5.511237001172933914e-01, -1.706921603341504945e-01, 7.083111355032737322e+01, -3.753472871098695691e+02, -3.852267547771445493e+02, -1.730888446992585525e-02, 7.311834361329701271e-02, -2.262265481695711379e-03, -4.783373882751935403e-03, -1.107698634323140974e-01, 1.783237624293656232e-01, 
1770731420881596429, 4.640964549895199411e+02, -9.364720609145273556e+03, -6.440206664855794770e+03, -6.725228891540551146e-01, 4.473051055751981475e-01, -5.625765355734907436e-01, -1.764617457478320495e-01, 7.113798801405222605e+01, -3.760670682925196502e+02, -3.864572244705426556e+02, -1.730737430703425603e-02, 7.311858348923963580e-02, -2.255891826236362200e-03, -4.783309592506865097e-03, -1.107698556498571962e-01, 1.783237825702018442e-01, 
1770731420980369954, 4.711387194752385312e+02, -9.401905431288823820e+03, -6.478464536357699217e+03, -6.748449683450629122e-01, 4.424783657529320902e-01, -5.639130796037808979e-01, -1.754970176149598660e-01, 7.153213965462390433e+01, -3.767872040218047118e+02, -3.883247430060442866e+02, -1.730778506587282370e-02, 7.312173724305136291e-02, -2.253353268394091714e-03, -4.783362177701338223e-03, -1.107698248261299312e-01, 1.783237465761401686e-01, 
1770731421088455870, 4.788933924134986455e+02, -9.442672773159396456e+03, -6.520528075904138859e+03, 6.781708892176606662e-01, -4.433883569130911417e-01, 5.623791910817977913e-01, 1.649868340499318631e-01, 7.211437087754069353e+01, -3.773907024409716655e+02, -3.901882034717713168e+02, -1.731218796807105359e-02, 7.312214322036927894e-02, -2.251546133984433026e-03, -4.783415659513685914e-03, -1.107697589935431187e-01, 1.783236918381576330e-01, 
1770731421187081361, 4.860249054534552329e+02, -9.479931472219281204e+03, -6.559094522034746660e+03, 6.833342903317011219e-01, -4.502439615497733083e-01, 5.521770235098375501e-01, 1.594840351027434211e-01, 7.259387871817197890e+01, -3.780736902562028945e+02, -3.916069134120093054e+02, -1.731120189132822132e-02, 7.312090000989934779e-02, -2.249623130087031932e-03, -4.783487203730668082e-03, -1.107697503971809966e-01, 1.783236588485176410e-01, 
1770731421288019651, 4.933868046851224562e+02, -9.518112320822705442e+03, -6.598710302344168667e+03, 6.799827872194500467e-01, -4.580440081681009801e-01, 5.515991795170803735e-01, 1.534843341277949691e-01, 7.320596590235477663e+01, -3.787005745075956611e+02, -3.930723972983964245e+02, -1.731115790885380534e-02, 7.311653166831172390e-02, -2.255267632686171718e-03, -4.783468453594843899e-03, -1.107697279639923565e-01, 1.783236545454411626e-01, 
1770731421386547684, 5.006148866968364359e+02, -9.555469184732208305e+03, -6.637503841798941721e+03, 6.838730881474880396e-01, -4.699097044658876454e-01, 5.395857956580443204e-01, 1.426521576439542804e-01, 7.365087128034807051e+01, -3.794995331297427583e+02, -3.944325365151281630e+02, -1.731041039896658376e-02, 7.311596240014370252e-02, -2.258423178108518239e-03, -4.783458393891200019e-03, -1.107697326198158194e-01, 1.783236621946626410e-01, 
1770731421486649174, 5.080091051641024364e+02, -9.593479417203081539e+03, -6.677077038353980242e+03, 6.841923646336001141e-01, -4.716492751557515017e-01, 5.386853636093861253e-01, 1.387294073192868460e-01, 7.419661852371876876e+01, -3.802755215730973646e+02, -3.953953193075013814e+02, -1.731252064183994022e-02, 7.311001365395194962e-02, -2.257693601647883710e-03, -4.783521016805308661e-03, -1.107697035961120180e-01, 1.783236209190516564e-01, 
1770731421586873753, 5.154792444079743063e+02, -9.631621429373883075e+03, -6.716755290500504088e+03, -6.836680945552267019e-01, 4.679325041539881824e-01, -5.423129745413086678e-01, -1.397631771517861277e-01, 7.493317147361997854e+01, -3.808626269999364808e+02, -3.966442839846183688e+02, -1.731119731859183039e-02, 7.311030420196820701e-02, -2.255834057653877296e-03, -4.783466955731980642e-03, -1.107697180250979269e-01, 1.783236490662638285e-01, 
1770731421686704158, 5.229931603631317785e+02, -9.669691555698467710e+03, -6.756405908928511053e+03, 6.843768226064324001e-01, -4.686814379002514630e-01, 5.407075338452512758e-01, 1.400051330839802433e-01, 7.533481423503634744e+01, -3.817144243057977064e+02, -3.979333542483194606e+02, -1.730816837702139552e-02, 7.310814164186626996e-02, -2.257185350646818099e-03, -4.783496039954452869e-03, -1.107697269688760061e-01, 1.783236411834514257e-01, 
1770731421787019048, 5.305777620679341453e+02, -9.708027281395761747e+03, -6.796387636863360058e+03, 6.830576930369157695e-01, -4.712382032473048099e-01, 5.404177658876383461e-01, 1.389797902443093980e-01, 7.598327332106069321e+01, -3.822992726938943520e+02, -3.995307680646604354e+02, -1.730759829518296530e-02, 7.310617755663861850e-02, -2.259817745485554700e-03, -4.783472831022960066e-03, -1.107697200277881211e-01, 1.783236471788404720e-01, 
1770731421887955802, 5.383013233273831020e+02, -9.746650720861565787e+03, -6.836767073488310416e+03, 6.872977221119480618e-01, -4.692567860222284781e-01, 5.366196032360187607e-01, 1.394966357108071986e-01, 7.654681599838069417e+01, -3.829210886764738007e+02, -4.008228492910634486e+02, -1.730584131109098867e-02, 7.310713540878957528e-02, -2.258102049082636072e-03, -4.783490555186183969e-03, -1.107696920079850461e-01, 1.783236237953854109e-01, 
1770731421984454650, 5.457306731099918125e+02, -9.783621700565221545e+03, -6.875519927573334826e+03, -6.883227089146806144e-01, 4.629335575327757635e-01, -5.412931475310202023e-01, -1.374994477747653321e-01, 7.712532781228719614e+01, -3.834247100141483315e+02, -4.025326442892821888e+02, -1.730592081689296541e-02, 7.310753542142771344e-02, -2.257885093476837655e-03, -4.783495041377200732e-03, -1.107696941677930175e-01, 1.783236228476376140e-01, 
1770731422086609069, 5.536261215174641848e+02, -9.822811314614853472e+03, -6.916759439373118767e+03, 6.972279103572890380e-01, -4.662962575532518805e-01, 5.281565953065249230e-01, 1.322560094848592716e-01, 7.752953178791436528e+01, -3.841245058872429468e+02, -4.042150678078762667e+02, -1.730590944597674638e-02, 7.310945060976486998e-02, -2.257045692968014626e-03, -4.783473258638670268e-03, -1.107696985638845083e-01, 1.783236338486841321e-01, 
1770731422186515899, 5.613988052453568116e+02, -9.861210581535662641e+03, -6.957233556741419306e+03, -6.893829192797464867e-01, 4.727785254881735622e-01, -5.327116710848309733e-01, -1.320981904969551202e-01, 7.816260608337711346e+01, -3.847480822930682507e+02, -4.055064829907882427e+02, -1.730601803578999537e-02, 7.310186276942473582e-02, -2.261104123826003596e-03, -4.783477039703065009e-03, -1.107696958365095713e-01, 1.783236337131245408e-01, 
1770731422284411472, 5.690839597098719196e+02, -9.898913985711868008e+03, -6.996983925882227595e+03, 6.922333879209906504e-01, -4.729666700564979509e-01, 5.299786562514622323e-01, 1.274287627695948055e-01, 7.871475469170762551e+01, -3.855699374026776240e+02, -4.067177878825805806e+02, -1.730609609983602484e-02, 7.310158508270336863e-02, -2.261082048988689603e-03, -4.783471271232471456e-03, -1.107697073445120112e-01, 1.783236415939310759e-01, 
1770731422384346899, 5.769717800495487836e+02, -9.937482192191893773e+03, -7.037691090515134420e+03, 6.930726433013686405e-01, -4.768423366802501673e-01, 5.252128435043628141e-01, 1.281529011557466791e-01, 7.926406665084779490e+01, -3.863809141944751673e+02, -4.077653670190334196e+02, -1.730393640213395701e-02, 7.310050632433195972e-02, -2.263758935730078754e-03, -4.783486976954326453e-03, -1.107696942487548242e-01, 1.783236291989832301e-01, 
1770731422497800098, 5.859819859382148479e+02, -9.981354222860132722e+03, -7.084074326447715976e+03, 6.911663949954641728e-01, -4.788983685004045143e-01, 5.250089320490980427e-01, 1.315712291699454861e-01, 7.972946403912433766e+01, -3.873538926197192040e+02, -4.089862142931136191e+02, -1.730160353129820208e-02, 7.309793689747272338e-02, -2.266153356050026185e-03, -4.783536279237656993e-03, -1.107696496529041452e-01, 1.783235874998688741e-01, 
1770731422584245120, 5.928960110881129140e+02, -1.001487358596315971e+04, -7.119455945436379807e+03, -6.908455924785791291e-01, 4.744188384912695344e-01, -5.272563238404117669e-01, -1.402137725325533213e-01, 8.026272333090487621e+01, -3.880361202611520639e+02, -4.100422072795661848e+02, -1.730180708128140066e-02, 7.309770532006827637e-02, -2.266310027571355901e-03, -4.783533466397203379e-03, -1.107696578880444788e-01, 1.783235934475065343e-01, 
1770731422685359747, 6.010381436499885695e+02, -1.005415615032063943e+04, -7.160988800284609169e+03, 6.892028903607758661e-01, -4.757849058079792193e-01, 5.267344354518084248e-01, 1.455298382906730636e-01, 8.080246294855749056e+01, -3.887761450634724270e+02, -4.114409841894749320e+02, -1.730091010494997847e-02, 7.309276597522902652e-02, -2.267311929340998407e-03, -4.783528653105177143e-03, -1.107696584706898413e-01, 1.783235955181510513e-01, 
1770731422784945110, 6.091208040420910947e+02, -1.009290396398801931e+04, -7.202014080197308431e+03, 6.956903708010342413e-01, -4.719653109078393305e-01, 5.214142388338716128e-01, 1.462560932600091845e-01, 8.151540235393460421e+01, -3.893302152330550143e+02, -4.127934931276743669e+02, -1.729643396499453215e-02, 7.309864162704117485e-02, -2.264000263069265110e-03, -4.783522819844289800e-03, -1.107696517591578306e-01, 1.783235938592467595e-01, 
1770731422884291511, 6.172343153149275850e+02, -1.013160934794290552e+04, -7.243128062653908273e+03, 6.962685890250551735e-01, -4.744199515955691560e-01, 5.185278665111949792e-01, 1.458239113330354608e-01, 8.191895713109661870e+01, -3.900807786278287494e+02, -4.144272728367888590e+02, -1.729447817544085136e-02, 7.309771638887356537e-02, -2.266981347911623933e-03, -4.783543985427201120e-03, -1.107696265494853699e-01, 1.783235706895801020e-01, 
