t_s,mem_used_mib,gpu_util_pct
1729,6215, 100
1730,6215, 81
1731,6215, 100
1732,6215, 100
1733,6215, 79
1734,6215, 100
1735,6215, 86
1736,6215, 100
1737,6215, 100
1738,6215, 55
1740,6215, 100
1741,6215, 100
1742,6215, 59
1743,6215, 100
1744,6215, 100
1745,6215, 75
1746,6215, 100
1747,6215, 100
1748,6215, 100
1749,6215, 100
1750,6215, 80
1751,6215, 100
1752,6215, 100
1753,6215, 100
1754,6215, 100
1755,6215, 70
1756,6215, 100
1757,6215, 100
1758,6215, 60
1759,6215, 100
1760,6215, 92
1761,6215, 100
1762,6215, 100
1763,6215, 60
1764,6215, 100
1766,6215, 100
1767,6215, 56
1768,6215, 100
1769,6215, 100
1770,6215, 92
1771,6215, 100
1772,6215, 100
1773,6215, 100
1774,6215, 100
1775,6215, 59
1776,6215, 100
1777,6215, 100
1778,6215, 68
1779,6215, 100
1780,6215, 58
1781,6215, 100
1782,6215, 100
1783,6215, 93
1784,6215, 100
1785,6215, 100
1786,6215, 94
1787,6215, 100
1788,6215, 100
1789,6215, 100
1790,6215, 100
1792,6215, 100
1793,6215, 100
1794,6215, 100
1795,6215, 84
1796,6215, 100
1797,6215, 100
1798,6215, 63
1799,6215, 100
1800,6215, 100
1801,6215, 57
1802,6215, 100
1803,6215, 100
1804,6215, 93
1805,6215, 100
1806,6215, 100
1807,6215, 100
1808,6215, 75
1809,6215, 100
1810,6215, 100
1811,6215, 62
1812,6215, 100
1813,6215, 100
1814,6215, 61
1815,6215, 100
1816,6215, 100
1818,6215, 57
1819,6215, 100
1820,6215, 100
1821,6215, 67
1822,6215, 100
1823,6215, 100
1824,6215, 98
1825,6215, 100
1826,6215, 100
1827,6215, 100
1828,6215, 100
1829,6215, 96
1830,6215, 100
1831,6215, 100
1832,6215, 100
1833,6215, 100
1834,6215, 52
1835,6215, 100
1836,6215, 100
1837,6215, 55
1838,6215, 100
1839,6215, 100
1840,6215, 69
1841,6215, 100
1842,6215, 100
1844,6215, 60
1845,6215, 100
1846,6215, 100
1847,6215, 80
1848,6215, 100
1849,6215, 100
1850,6215, 100
1851,6215, 100
1852,6215, 100
1853,6215, 100
1854,6215, 100
1855,6215, 94
1856,6215, 100
1857,6215, 100
1858,6215, 100
1859,6215, 100
1860,6215, 67
1861,6215, 100
1862,6215, 100
1863,6215, 77
1864,6215, 100
1865,6215, 100
1866,6215, 100
1867,6215, 100
1868,6215, 100
1870,6215, 100
1871,6215, 100
1872,6215, 100
1873,6215, 100
1874,6215, 100
1875,6215, 64
1876,6215, 100
1877,6215, 100
1878,6215, 63
1879,6215, 100
1880,6215, 100
1881,6215, 74
1882,6215, 100
1883,6215, 100
1884,6215, 100
1885,6215, 100
1886,6215, 71
1887,6215, 100
1888,6215, 100
1889,6215, 72
1890,6215, 100
1891,6215, 100
1892,6215, 56
1893,6215, 100
1894,6215, 100
1896,6215, 60
1897,6215, 100
1898,6215, 100
1899,6215, 100
1900,6343, 100
1901,6215, 63
1902,6215, 100
1903,6215, 100
1904,6215, 100
1905,6215, 100
1906,6279, 89
1907,6279, 100
1908,6279, 100
1909,6279, 100
1910,6279, 100
1911,6279, 100
1912,6215, 100
1913,6215, 93
1914,6215, 100
1915,6343, 100
1916,6343, 70
1917,6215, 100
1918,6215, 60
1919,6215, 100
1921,6215, 100
1922,6215, 100
1923,6215, 100
1924,6215, 94
1925,6215, 100
1926,6215, 96
1927,6215, 100
1928,6215, 53
1929,6215, 100
1930,6215, 100
1931,6215, 83
1932,6215, 94
1933,6215, 100
1934,6215, 49
1935,6215, 100
1936,6215, 100
1937,6215, 100
1938,6215, 100
1939,6215, 36
1940,6215, 100
1941,6215, 99
1942,6215, 99
1943,6215, 100
1945,6215, 100
1946,6215, 45
1947,6215, 100
1948,6215, 100
1949,6215, 48
1950,6215, 100
1951,6215, 100
1952,6215, 100
1953,6215, 100
1954,6215, 48
1955,6215, 100
1956,6215, 100
1957,6215, 100
1958,6215, 100
1959,6215, 100
1960,6215, 100
1961,6215, 54
1962,6215, 100
1963,6215, 100
1964,6215, 66
1965,6215, 100
1966,6215, 100
1967,6215, 82
1969,6215, 100
1970,6215, 67
1971,6215, 100
1972,6215, 100
1973,6215, 87
1974,6215, 100
1975,6215, 100
1976,6215, 98
1977,6215, 100
1978,6215, 92
1979,6215, 100
1980,6215, 79
1981,6215, 100
1982,6215, 100
1983,6215, 100
1984,6215, 100
1985,6215, 30
1986,6215, 100
1987,6215, 100
1988,6215, 86
1989,6215, 100
1990,6215, 100
1992,6215, 70
1993,6215, 100
1994,6215, 100
1995,6215, 100
1996,6215, 100
1997,6215, 100
1998,6215, 87
1999,6215, 100
2000,6215, 100
2001,6215, 87
2002,6215, 100
2003,6215, 72
2004,6215, 100
2005,6215, 68
2006,6215, 100
2007,6215, 100
2008,6215, 84
2009,6215, 100
2010,6215, 100
2011,6215, 77
2012,6215, 100
2013,6215, 100
2015,6215, 90
2016,6215, 88
2017,6215, 100
2018,6215, 100
2019,6215, 100
2020,6215, 100
2021,6215, 71
2022,6215, 100
2023,6215, 100
2024,6215, 93
2025,6215, 96
2026,6215, 100
2027,6215, 59
2028,6215, 100
2029,6215, 100
2030,6215, 100
2031,6215, 100
2032,6215, 37
2033,6215, 100
2034,6215, 100
2035,6215, 80
2036,6215, 100
2037,6215, 100
2039,6215, 81
2040,6215, 100
2041,6215, 100
2042,6215, 100
2043,6215, 100
2044,6215, 100
2045,6215, 88
2046,6215, 100
2047,6215, 100
2048,6215, 99
2049,6215, 89
2050,6215, 96
2051,6215, 100
2052,6215, 100
2053,6215, 100
2054,6215, 100
2055,6215, 100
2056,6215, 100
2057,6215, 100
2058,6215, 100
2059,6215, 73
2061,6215, 100
2062,6215, 100
2063,6215, 77
2064,6215, 100
2065,6215, 100
2066,6215, 49
2067,6215, 100
2068,6215, 100
2069,6215, 62
2070,6215, 100
2071,6215, 75
2072,6215, 100
2073,6215, 79
2074,6215, 100
2075,6215, 100
2076,6215, 53
2077,6215, 100
2078,6215, 100
2079,6215, 56
2080,6215, 100
2081,6215, 100
2082,6215, 34
2084,6215, 100
2085,6215, 100
2086,6215, 50
2087,6215, 100
2088,6215, 100
2089,6215, 94
2090,6215, 100
2091,6215, 79
2092,6215, 100
2093,6215, 84
2094,6215, 100
2095,6215, 40
2096,6215, 100
2097,6215, 100
2098,6215, 82
2099,6215, 100
2100,6215, 83
2101,6215, 100
2102,6215, 27
2103,6215, 100
2104,6215, 100
2106,6215, 100
2107,6215, 100
2108,6215, 90
2109,6215, 100
2110,6215, 100
2111,6215, 86
2112,6215, 100
2113,6215, 100
2114,6215, 74
2115,6215, 100
2116,6215, 100
2117,6215, 84
2118,6215, 42
2119,6215, 100
2120,6215, 100
2121,6215, 100
2122,6215, 100
2123,6215, 100
2124,6215, 100
2125,6215, 100
2126,6215, 87
2127,6215, 100
2129,6215, 100
2130,6215, 100
2131,6215, 100
2132,6215, 47
2133,6215, 100
2134,6215, 73
2135,6215, 100
2136,6215, 100
2137,6215, 40
2138,6215, 100
2139,6215, 100
2140,6215, 87
2141,6215, 53
2142,6215, 100
2143,6215, 100
2144,6215, 49
2145,6215, 100
2146,6215, 100
2147,6215, 54
2148,6215, 100
2149,6215, 44
2150,6215, 100
2152,6215, 100
2153,6215, 100
2154,6215, 100
2155,6215, 55
2156,6215, 100
2157,6215, 76
2158,6215, 100
2159,6215, 100
2160,6215, 100
2161,6215, 100
2162,6215, 100
2163,6215, 100
2164,6215, 89
2165,6215, 100
2166,6215, 100
2167,6215, 92
2168,6215, 100
2169,6215, 70
2170,6215, 100
2171,6215, 87
2172,6215, 100
2174,6215, 100
2175,6215, 75
2176,6215, 100
2177,6215, 100
2178,6215, 43
2179,6215, 100
2180,6215, 100
2181,6215, 99
2182,6215, 100
2183,6215, 40
2184,6215, 100
2185,6215, 100
2186,6215, 100
2187,6215, 100
2188,6215, 100
2189,6215, 100
2190,6215, 49
2191,6215, 100
2192,6215, 100
2193,6215, 79
2194,6215, 100
2196,6215, 29
2197,6215, 100
2198,6215, 100
2199,6215, 100
2200,6215, 100
2201,6215, 75
2202,6215, 100
2203,6215, 85
2204,6215, 100
2205,6215, 100
2206,6215, 100
2207,6215, 36
2208,6215, 100
2209,6215, 63
2210,6215, 100
2211,6215, 100
2212,6215, 54
2213,6215, 100
2214,6215, 100
2216,6215, 100
2217,6215, 100
2218,6215, 56
2219,6215, 100
2220,6215, 100
2221,6215, 73
2222,6215, 100
2223,6215, 98
2224,6215, 100
2225,6215, 100
2226,6215, 100
2227,6215, 100
2228,6215, 100
2229,6215, 100
2230,6215, 73
2231,6215, 100
2232,6215, 100
2233,6215, 79
2234,6215, 100
2235,6215, 100
2236,6215, 31
2237,6215, 100
2239,6215, 100
2240,6215, 100
2241,6215, 100
2242,6215, 63
2243,6215, 100
2244,6215, 100
2245,6215, 54
2246,6215, 100
2247,6215, 88
2248,6215, 100
2249,6215, 100
2250,6215, 100
2251,6215, 85
2252,6215, 100
2253,6215, 60
2254,6215, 100
2255,6215, 27
2256,6215, 100
2257,6215, 100
2259,6215, 100
2260,6215, 100
2261,6215, 100
2262,6215, 100
2263,6215, 80
2264,6215, 100
2265,6215, 64
2266,6215, 100
2267,6215, 100
2268,6215, 58
2269,6215, 100
2270,6215, 50
2271,6215, 100
2272,6215, 50
2273,6215, 100
2274,6215, 93
2275,6215, 100
2277,6215, 100
2278,6215, 100
2279,6215, 100
2280,6215, 100
2281,6215, 100
2282,6215, 100
2283,6215, 100
2284,6215, 100
2285,6215, 46
2286,6215, 100
2287,6215, 32
2288,6215, 100
2289,6215, 28
2290,6215, 100
2291,6215, 32
2292,6215, 100
2294,6215, 100
2295,6215, 100
2296,6215, 100
2297,6215, 100
2298,6215, 33
2299,6215, 100
2300,6215, 92
2301,6215, 100
2302,6215, 100
2303,6215, 100
2304,6215, 86
2305,6215, 100
2306,6215, 74
2307,6215, 100
2308,6215, 42
2309,6215, 100
2310,6215, 47
2312,6215, 100
2313,6215, 71
2314,6215, 100
2315,6215, 100
2316,6215, 100
2317,6215, 100
2318,6215, 100
2319,6215, 100
2320,6215, 66
2321,6215, 100
2322,6215, 100
2323,6215, 25
2324,6215, 100
2325,6215, 62
2326,6215, 100
2327,6215, 58
2328,6215, 100
2330,6215, 23
2331,6215, 100
2332,6215, 34
2333,6215, 100
2334,6215, 100
2335,6215, 100
2336,6215, 48
2337,6215, 100
2338,6215, 63
2339,6215, 100
2340,6215, 100
2341,6215, 100
2342,6215, 100
2343,6215, 96
2344,6215, 100
2345,6215, 100
2346,6215, 100
2348,6215, 100
2349,6215, 100
2350,6215, 100
2351,6215, 100
2352,6215, 100
2353,6215, 95
2354,6215, 100
2355,6215, 100
2356,6215, 100
2357,6215, 34
2358,6215, 33
2359,6215, 100
2360,6215, 82
2361,6215, 100
2362,6215, 100
2363,6215, 100
2364,6215, 100
2365,6215, 100
2367,6215, 100
2368,6215, 100
2369,6215, 100
2370,6215, 100
2371,6215, 100
2372,6215, 100
2373,6215, 100
2374,6215, 26
2375,6215, 100
2376,6215, 22
2377,6215, 47
2378,6215, 100
2379,6215, 100
2380,6215, 100
2381,6215, 92
2382,6215, 100
2383,6215, 100
2384,6215, 100
2386,6215, 100
2387,6215, 100
2388,6215, 100
2389,6215, 89
2390,6215, 100
2391,6215, 100
2392,6215, 100
2393,6215, 34
2394,6215, 100
2395,6215, 80
2396,6215, 62
2397,6215, 100
2398,6215, 42
2399,6215, 100
2400,6215, 66
2401,6215, 100
2402,6215, 100
2404,6215, 100
2405,6215, 93
2406,6215, 100
2407,6215, 100
2408,6215, 100
2409,6215, 100
2410,6215, 100
2411,6215, 100
2412,6215, 44
2413,6215, 100
2414,6215, 100
2415,6215, 26
2416,6215, 100
2417,6215, 100
2418,6215, 100
2419,6215, 91
2420,6215, 100
2422,6215, 100
2423,6215, 100
2424,6215, 100
2425,6215, 95
2426,6215, 100
2427,6215, 85
2428,6215, 100
2429,6215, 23
2430,6215, 100
2431,6215, 74
2432,6215, 100
2433,6215, 100
2434,6215, 47
2435,6215, 100
2436,6215, 100
2437,6215, 60
2438,6215, 100
2439,6215, 100
2440,6215, 100
2442,6215, 100
2443,6215, 100
2444,6215, 100
2445,6215, 100
2446,6215, 100
2447,6215, 40
2448,6215, 100
2449,6215, 75
2450,6215, 100
2451,6215, 100
2452,6215, 100
2453,6215, 48
2454,6215, 100
2455,6215, 38
2456,6215, 100
2457,6215, 100
2458,6215, 100
2460,6215, 100
2461,6215, 47
2462,6215, 100
2463,6215, 70
2464,6215, 100
2465,6215, 97
2466,6215, 100
2467,6215, 100
2468,6215, 100
2469,6215, 100
2470,6215, 100
2471,6215, 29
2472,6215, 100
2473,6215, 77
2474,6215, 100
2475,6215, 100
2476,6215, 100
2478,6215, 100
2479,6215, 100
2480,6215, 100
2481,6215, 100
2482,6215, 100
2483,6215, 100
2484,6215, 100
2485,6215, 100
2486,6215, 100
2487,6215, 100
2488,6215, 100
2489,6215, 100
2490,6215, 41
2491,6215, 100
2492,6215, 100
2493,6215, 93
2494,6215, 100
2495,6215, 100
2496,6215, 100
2498,6215, 20
2499,6215, 100
2500,6215, 25
2501,6215, 100
2502,6215, 100
2503,6215, 100
2504,6215, 100
2505,6215, 100
2506,6215, 82
2507,6215, 100
2508,6215, 80
2509,6215, 72
2510,6215, 100
2511,6215, 84
2512,6215, 100
2513,6215, 100
2514,6215, 59
2515,6215, 100
2517,6215, 56
2518,6215, 100
2519,6215, 82
2520,6215, 100
2521,6215, 82
2522,6215, 100
2523,6215, 100
2524,6215, 64
2525,6215, 100
2526,6215, 34
2527,6215, 100
2528,6215, 100
2529,6215, 100
2530,6215, 68
2531,6215, 100
2532,6215, 72
2533,6215, 100
2534,6215, 100
2535,6215, 100
2537,6215, 100
2538,6215, 61
2539,6215, 100
2540,6215, 54
2541,6215, 100
2542,6215, 100
2543,6215, 94
2544,6215, 100
2545,6215, 97
2546,6215, 100
2547,6215, 48
2548,6215, 94
2549,6215, 100
2550,6215, 100
2551,6215, 100
2552,6215, 100
2553,6215, 100
2554,6215, 100
2556,6215, 55
2557,6215, 100
2558,6215, 64
2559,6215, 100
2560,6215, 100
2561,6215, 100
2562,6215, 100
2563,6215, 100
2564,6215, 100
2565,6215, 100
2566,6215, 100
2567,6215, 100
2568,6215, 86
2569,6215, 100
2570,6215, 55
2571,6215, 100
2572,6215, 63
2573,6215, 100
2575,6215, 100
2576,6215, 100
2577,6215, 100
2578,6215, 100
2579,6215, 100
2580,6215, 34
2581,6215, 100
2582,6215, 35
2583,6215, 100
2584,6215, 39
2585,6215, 100
2586,6215, 68
2587,6215, 100
2588,6215, 100
2589,6215, 100
2590,6215, 42
2591,6215, 100
2592,6215, 100
2593,6215, 100
2595,6215, 100
2596,6215, 100
2597,6215, 100
2598,6215, 29
2599,6215, 100
2600,6215, 100
2601,6215, 100
2602,6215, 100
2603,6215, 100
2604,6215, 100
2605,6215, 100
2606,6215, 100
2607,6215, 100
2608,6215, 83
2609,6215, 100
2610,6215, 55
2611,6215, 100
2612,6215, 100
2613,6215, 100
2614,6215, 100
2616,6215, 100
2617,6215, 100
2618,6215, 77
2619,6215, 100
2620,6215, 65
2621,6215, 100
2622,6215, 100
2623,6215, 100
2624,6215, 100
2625,6215, 100
2626,6215, 88
2627,6215, 100
2628,6215, 31
2629,6215, 100
2630,6215, 17
2631,6215, 100
2632,6215, 79
2634,6215, 100
2635,6215, 100
2636,6215, 100
2637,6215, 100
2638,6215, 100
2639,6215, 100
2640,6215, 100
2641,6215, 100
2642,6215, 100
2643,6215, 100
2644,6215, 76
2645,6215, 35
2646,6215, 100
2647,6215, 66
2648,6215, 100
2649,6215, 98
2650,6215, 100
2651,6215, 62
2653,6215, 100
2654,6215, 30
2655,6215, 100
2656,6215, 31
2657,6215, 100
2658,6215, 83
2659,6215, 100
2660,6215, 100
2661,6215, 63
2662,6215, 100
2663,6215, 100
2664,6215, 100
2665,6215, 100
2666,6215, 100
2667,6215, 63
2668,6215, 100
2669,6215, 67
2671,6215, 100
2672,6215, 29
2673,6215, 100
2674,6215, 42
2675,6215, 100
2676,6215, 45
2677,6215, 100
2678,6215, 97
2679,6215, 100
2680,6215, 100
2681,6215, 100
2682,6215, 100
2683,6215, 100
2684,6215, 100
2685,6215, 100
2686,6215, 100
2687,6215, 100
2688,6215, 100
2690,6215, 100
2691,6215, 65
2692,6215, 100
2693,6215, 100
2694,6215, 100
2695,6215, 100
2696,6215, 60
2697,6215, 100
2698,6215, 100
2699,6215, 27
2700,6215, 100
2701,6215, 93
2702,6215, 100
2703,6215, 100
2704,6215, 100
2705,6215, 71
2706,6215, 100
2707,6215, 100
2708,6215, 100
2709,6215, 100
2711,6215, 100
2712,6215, 100
2713,6215, 63
2714,6215, 100
2715,6215, 100
2716,6215, 82
2717,6215, 100
2718,6215, 100
2719,6215, 28
2720,6215, 100
2721,6215, 100
2722,6215, 100
2723,6215, 100
2724,6215, 100
2725,6215, 82
2726,6215, 100
2727,6215, 87
2728,6215, 100
2729,6215, 100
2730,6215, 100
2731,6215, 100
2733,6215, 35
2734,6215, 100
2735,6215, 23
2736,6215, 100
2737,6215, 99
2738,6215, 100
2739,6215, 100
2740,6215, 90
2741,6215, 100
2742,6215, 48
2743,6215, 100
2744,6215, 100
2745,6215, 84
2746,6215, 100
2747,6215, 100
2748,6215, 93
2749,6215, 100
2750,6215, 90
2751,6215, 100
2752,6215, 100
2754,6215, 100
2755,6215, 99
2756,6215, 100
2757,6215, 100
2758,6215, 41
2759,6215, 100
2760,6215, 55
2761,6215, 100
2762,6215, 86
2763,6215, 100
2764,6215, 100
2765,6215, 26
2766,6215, 73
2767,6215, 100
2768,6215, 100
2769,6215, 86
2770,6215, 100
2771,6215, 62
2772,6215, 100
2773,6215, 100
2775,6215, 96
2776,6215, 100
2777,6215, 57
2778,6215, 100
2779,6215, 100
2780,6215, 100
2781,6215, 100
2782,6215, 70
2783,6215, 100
2784,6215, 64
2785,6215, 100
2786,6215, 84
2787,6215, 100
2788,6215, 53
2789,6215, 100
2790,6215, 90
2791,6215, 100
2792,6215, 100
2793,6215, 100
2794,6215, 100
2796,6215, 50
2797,6215, 100
2798,6215, 100
2799,6215, 100
2800,6215, 100
2801,6215, 100
2802,6215, 100
2803,6215, 68
2804,6215, 100
2805,6215, 100
2806,6215, 33
2807,6215, 100
2808,6215, 100
2809,6215, 100
2810,6215, 100
2811,6215, 100
2812,6215, 100
2813,6215, 77
2814,6215, 100
2815,6215, 100
2816,6215, 52
2817,6215, 100
2819,6215, 100
2820,6215, 63
2821,6215, 100
2822,6215, 100
2823,6215, 90
2824,6215, 100
2825,6215, 100
2826,6215, 100
2827,6215, 100
2828,6215, 100
2829,6215, 100
2830,6215, 100
2831,6215, 64
2832,6215, 100
2833,6215, 45
2834,6215, 100
2835,6215, 73
2836,6215, 100
2837,6215, 100
2838,6215, 46
2839,6215, 100
2841,6215, 68
2842,6215, 100
2843,6215, 100
2844,6215, 94
2845,6215, 100
2846,6215, 100
2847,6215, 45
2848,6215, 100
2849,6215, 100
2850,6215, 100
2851,6215, 100
2852,6215, 47
2853,6215, 100
2854,6215, 100
2855,6215, 100
2856,6215, 56
2857,6215, 100
2858,6215, 100
2859,6215, 57
2860,6215, 100
2861,6215, 88
2862,6215, 100
2864,6215, 100
2865,6215, 100
2866,6215, 100
2867,6215, 54
2868,6215, 100
2869,6215, 100
2870,6215, 66
2871,6215, 100
2872,6215, 100
2873,6215, 100
2874,6215, 100
2875,6215, 50
2876,6215, 100
2877,6215, 82
2878,6215, 100
2879,6215, 79
2880,6215, 100
2881,6215, 100
2882,6215, 81
2883,6215, 100
2884,6215, 97
2886,6215, 100
2887,6215, 90
2888,6215, 100
2889,6215, 100
2890,6215, 65
2891,6215, 100
2892,6215, 100
2893,6215, 76
2894,6215, 100
2895,6215, 65
2896,6215, 100
2897,6215, 100
2898,6215, 86
2899,6215, 100
2900,6215, 94
2901,6215, 100
2902,6215, 100
2903,6215, 95
2904,6215, 100
2905,6215, 84
2906,6215, 100
2908,6215, 100
2909,6215, 54
2910,6215, 100
2911,6215, 100
2912,6215, 100
2913,6215, 100
2914,6215, 57
2915,6215, 100
2916,6215, 65
2917,6215, 100
2918,6215, 100
2919,6215, 100
2920,6215, 100
2921,6215, 100
2922,6215, 100
2923,6215, 50
2924,6215, 100
2925,6215, 100
2926,6215, 53
2927,6215, 100
2928,6215, 100
2930,6215, 62
2931,6215, 100
2932,6215, 100
2933,6215, 86
2934,6215, 100
2935,6215, 52
2936,6215, 100
2937,6215, 100
2938,6215, 47
2939,6215, 100
2940,6215, 100
2941,6215, 82
2942,6215, 100
2943,6215, 100
2944,6215, 100
2945,6215, 100
2946,6215, 41
2947,6215, 100
2948,6215, 100
2949,6215, 81
2950,6215, 100
2951,6215, 100
2953,6215, 100
2954,6215, 100
2955,6215, 81
2956,6215, 100
2957,6215, 100
2958,6215, 100
2959,6215, 100
2960,6215, 53
2961,6215, 100
2962,6215, 100
2963,6215, 61
2964,6215, 100
2965,6215, 100
2966,6215, 100
2967,6215, 100
2968,6215, 100
2969,6215, 100
2970,6215, 46
2971,6215, 100
2972,6215, 100
2973,6215, 100
2975,6215, 100
2976,6215, 42
2977,6215, 100
2978,6215, 100
2979,6215, 100
2980,6215, 100
2981,6215, 40
2982,6215, 100
2983,6215, 100
2984,6215, 96
2985,6215, 100
2986,6215, 81
2987,6215, 100
2988,6215, 67
2989,6215, 100
2990,6215, 78
2991,6215, 100
2992,6215, 100
2993,6215, 100
2994,6215, 100
2995,6215, 100
2997,6215, 78
2998,6215, 100
2999,6215, 96
3000,6215, 100
3001,6215, 100
3002,6215, 33
3003,6215, 100
3004,6215, 100
3005,6215, 40
3006,6215, 100
3007,6215, 100
3008,6215, 100
3009,6215, 100
3010,6215, 100
3011,6215, 100
3012,6215, 98
3013,6215, 100
3014,6215, 100
3015,6215, 100
3016,6215, 100
3017,6215, 100
3018,6215, 100
3019,6215, 65
3021,6215, 100
3022,6215, 100
3023,6215, 53
3024,6215, 100
3025,6215, 100
3026,6215, 100
3027,6215, 66
3028,6215, 100
3029,6215, 100
3030,6215, 85
3031,6215, 100
3032,6215, 100
3033,6215, 100
3034,6215, 100
3035,6215, 65
3036,6215, 100
3037,6215, 56
3038,6215, 100
3039,6215, 100
3040,6215, 52
3041,6215, 100
3042,6215, 100
3043,6215, 48
3044,6215, 100
3045,6215, 100
3047,6215, 100
3048,6215, 90
3049,6215, 100
3050,6215, 100
3051,6215, 93
3052,6215, 92
3053,6215, 100
3054,6215, 100
3055,6215, 90
3056,6215, 100
3057,6215, 100
3058,6215, 72
3059,6215, 100
3060,6215, 100
3061,6215, 64
3062,6215, 100
3063,6215, 74
3064,6215, 100
3065,6215, 100
3066,6215, 98
3067,6215, 85
3068,6215, 100
3069,6215, 100
3070,6215, 76
3072,6215, 100
3073,6215, 100
3074,6215, 63
3075,6215, 100
3076,6215, 100
3077,6215, 100
3078,6215, 70
3079,6215, 100
3080,6215, 100
3081,6215, 60
3082,6215, 100
3083,6215, 100
3084,6215, 100
3085,6215, 56
3086,6215, 100
3087,6215, 100
3088,6215, 100
3089,6215, 100
3090,6215, 77
3091,6215, 100
3092,6215, 100
3093,6215, 100
3094,6215, 100
3095,6215, 100
3096,6215, 72
3098,6215, 100
3099,6215, 100
3100,6215, 55
3101,6215, 100
3102,6215, 100
3103,6215, 57
3104,6215, 100
3105,6215, 100
3106,6215, 72
3107,6215, 100
3108,6215, 100
3109,6215, 86
3110,6215, 100
3111,6215, 100
3112,6215, 78
3113,6215, 100
3114,6215, 100
3115,6215, 52
3116,6215, 100
3117,6215, 100
3118,6215, 51
3119,6215, 100
3120,6215, 100
3121,6215, 100
3123,6215, 78
3124,6215, 100
3125,6215, 100
3126,6215, 51
3127,6215, 100
3128,6215, 100
3129,6215, 89
3130,6215, 100
3131,6215, 100
3132,6215, 80
3133,6215, 100
3134,6215, 100
3135,6215, 100
3136,6215, 90
3137,6215, 100
3138,6215, 100
3139,6215, 100
3140,6215, 100
3141,6215, 100
3142,6215, 80
3143,6215, 100
3144,6215, 100
3145,6215, 53
3146,6215, 100
3147,6215, 100
3149,6215, 89
3150,6215, 100
3151,6215, 100
3152,6215, 100
3153,6215, 100
3154,6215, 100
3155,6215, 100
3156,6215, 100
3157,6215, 100
3158,6215, 100
3159,6215, 100
3160,6215, 100
3161,6215, 100
3162,6215, 100
3163,6215, 50
3164,6215, 100
3165,6215, 51
3166,6215, 100
3167,6215, 94
3168,6215, 100
3169,6215, 100
3171,6215, 65
3172,6215, 100
3173,6215, 100
3174,6215, 100
3175,6215, 100
3176,6215, 26
3177,6215, 100
3178,6215, 92
3179,6215, 100
3180,6215, 100
3181,6215, 56
3182,6215, 100
3183,6215, 37
3184,6215, 95
3185,6215, 100
3186,6215, 100
3187,6215, 70
3188,6215, 100
3189,6215, 100
3191,6215, 100
3192,6215, 100
3193,6215, 100
3194,6215, 100
3195,6215, 73
3196,6215, 100
3197,6215, 100
3198,6215, 100
3199,6215, 100
3200,6215, 48
3201,6215, 100
3202,6215, 91
3203,6215, 100
3204,6215, 79
3205,6215, 100
3206,6215, 100
3207,6215, 100
3208,6215, 100
3209,6215, 100
3210,6215, 100
3211,6215, 100
3213,6215, 57
3214,6215, 100
3215,6215, 100
3216,6215, 60
3217,6215, 100
3218,6215, 100
3219,6215, 100
3220,6215, 100
3221,6215, 93
3222,6215, 100
3223,6215, 53
3224,6215, 100
3225,6215, 100
3226,6215, 100
3227,6215, 79
3228,6215, 100
3229,6215, 100
3230,6215, 64
3231,6215, 100
3232,6215, 100
3233,6215, 89
3234,6215, 100
3236,6215, 100
3237,6215, 51
3238,6215, 100
3239,6215, 100
3240,6215, 100
3241,6215, 100
3242,6215, 49
3243,6215, 100
3244,6215, 93
3245,6215, 100
3246,6215, 100
3247,6215, 33
3248,6215, 100
3249,6215, 98
3250,6215, 100
3251,6215, 50
3252,6215, 100
3253,6215, 95
3254,6215, 100
3255,6215, 100
3257,6215, 36
3258,6215, 100
3259,6215, 100
3260,6215, 44
3261,6215, 100
3262,6215, 100
3263,6215, 73
3264,6215, 100
3265,6215, 81
3266,6215, 100
3267,6215, 78
3268,6215, 100
3269,6215, 100
3270,6215, 73
3271,6215, 84
3272,6215, 100
3273,6215, 100
3274,6215, 100
3275,6215, 100
3276,6215, 88
3278,6215, 100
3279,6215, 100
3280,6215, 100
3281,6215, 100
3282,6215, 83
3283,6215, 100
3284,6215, 39
3285,6215, 100
3286,6215, 100
3287,6215, 87
3288,6215, 100
3289,6215, 100
3290,6215, 100
3291,6215, 100
3292,6215, 100
3293,6215, 100
3294,6215, 76
3295,6215, 100
3296,6215, 100
3297,6215, 100
3299,6215, 100
3300,6215, 56
3301,6215, 100
3302,6215, 100
3303,6215, 43
3304,6215, 100
3305,6215, 56
3306,6215, 100
3307,6215, 100
3308,6215, 48
3309,6215, 100
3310,6215, 100
3311,6215, 70
3312,6215, 100
3313,6215, 100
3314,6215, 100
3315,6215, 100
3316,6215, 100
3317,6215, 100
3318,6215, 100
3319,6215, 50
3320,6215, 100
3321,6215, 100
3323,6215, 76
3324,6215, 100
3325,6215, 100
3326,6215, 46
3327,6215, 100
3328,6215, 100
3329,6215, 90
3330,6215, 100
3331,6215, 100
3332,6215, 57
3333,6215, 100
3334,6215, 100
3335,6215, 100
3336,6215, 100
3337,6215, 100
3338,6215, 46
3339,6215, 100
3340,6215, 66
3341,6215, 100
3342,6215, 100
3343,6215, 37
3344,6215, 100
3345,6215, 100
3347,6215, 72
3348,6215, 100
3349,6215, 100
3350,6215, 83
3351,6215, 100
3352,6215, 100
3353,6215, 100
3354,6215, 100
3355,6215, 37
3356,6215, 100
